epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,73846.1,1.46185,0.54887,0.93451,0.84388,0.68995,0.82364,0.47617,1.42868,0.60726,0.95705,0.0097096,0.0097096,0.0097096
178,74340.6,1.46221,0.55309,0.93506,0.74792,0.69604,0.83792,0.47831,1.46542,0.65529,0.9651,0.00970795,0.00970795,0.00970795
179,74727.3,1.46084,0.54981,0.9221,0.88678,0.82055,0.87161,0.47131,1.4224,0.57325,0.95575,0.0097063,0.0097063,0.0097063
180,75220.3,1.44904,0.54983,0.93261,0.7114,0.7986,0.74636,0.3935,1.48162,0.62554,0.96884,0.00970465,0.00970465,0.00970465
181,75654.8,1.43762,0.5445,0.91728,0.86947,0.79772,0.89863,0.47775,1.47624,0.59366,0.96764,0.009703,0.009703,0.009703
182,76057.3,1.48431,0.55503,0.92825,0.71277,0.84779,0.83206,0.4697,1.47543,0.63257,0.96838,0.00970135,0.00970135,0.00970135
183,76474.4,1.47334,0.55329,0.91989,0.76353,0.87409,0.84532,0.46662,1.44889,0.57965,0.96136,0.0096997,0.0096997,0.0096997
184,76958.2,1.43438,0.54999,0.92808,0.83806,0.80721,0.84282,0.45708,1.46509,0.57268,0.96212,0.00969805,0.00969805,0.00969805
185,77309,1.47434,0.55751,0.92879,0.70031,0.80848,0.78321,0.45133,1.44918,0.64779,0.9611,0.0096964,0.0096964,0.0096964
186,77738.6,1.44499,0.53991,0.92289,0.88108,0.78015,0.8762,0.47025,1.46578,0.57663,0.96686,0.00969475,0.00969475,0.00969475
187,78076.7,1.46322,0.54888,0.91485,0.69871,0.86348,0.86761,0.45215,1.46914,0.69004,0.96067,0.0096931,0.0096931,0.0096931
188,78480.2,1.47281,0.55875,0.9341,0.86084,0.87621,0.89399,0.45777,1.50108,0.57801,0.97413,0.00969145,0.00969145,0.00969145
189,78787.7,1.42841,0.5492,0.92621,0.76068,0.88178,0.89893,0.4731,1.49036,0.60694,0.9674,0.0096898,0.0096898,0.0096898
190,79260.2,1.45779,0.55754,0.93128,0.81958,0.83474,0.86066,0.45204,1.48214,0.59416,0.96756,0.00968815,0.00968815,0.00968815
191,79621,1.46468,0.54538,0.92394,0.76942,0.84077,0.78992,0.41058,1.50601,0.59348,0.97903,0.0096865,0.0096865,0.0096865
192,80014.6,1.45861,0.54532,0.93104,0.82354,0.82327,0.86788,0.45148,1.51607,0.58184,0.9829,0.00968485,0.00968485,0.00968485
193,80392.5,1.4187,0.53748,0.92587,0.71624,0.85608,0.80339,0.43404,1.47723,0.60277,0.96988,0.0096832,0.0096832,0.0096832
194,80831.5,1.43327,0.5367,0.92638,0.84459,0.74729,0.83302,0.43595,1.47103,0.62991,0.96461,0.00968155,0.00968155,0.00968155
195,81266.2,1.44701,0.54473,0.92138,0.87367,0.81387,0.86735,0.47814,1.42799,0.56899,0.95534,0.0096799,0.0096799,0.0096799
196,81761.2,1.4374,0.5377,0.92176,0.72606,0.86363,0.80199,0.44468,1.45155,0.60028,0.96081,0.00967825,0.00967825,0.00967825
197,82111.9,1.46073,0.5488,0.9237,0.7628,0.80559,0.80175,0.43609,1.47044,0.59087,0.9633,0.0096766,0.0096766,0.0096766
198,82497.6,1.43451,0.5366,0.91897,0.7431,0.82941,0.80264,0.43584,1.46403,0.59423,0.96294,0.00967495,0.00967495,0.00967495
199,82939.1,1.4422,0.53244,0.91963,0.82298,0.85218,0.85226,0.46503,1.46306,0.5791,0.96359,0.0096733,0.0096733,0.0096733
200,83391.5,1.42325,0.54183,0.9175,0.86895,0.77905,0.87321,0.47663,1.44252,0.56672,0.9571,0.00967165,0.00967165,0.00967165
201,83768.6,1.44016,0.54279,0.9232,0.69817,0.78043,0.72495,0.40598,1.43764,0.62866,0.95723,0.00967,0.00967,0.00967
202,84209.4,1.42308,0.53245,0.91906,0.75583,0.86523,0.79602,0.44193,1.4518,0.63131,0.96075,0.00966835,0.00966835,0.00966835
203,84632.9,1.44869,0.53241,0.92231,0.7515,0.75575,0.76964,0.41839,1.51281,0.60826,0.97834,0.0096667,0.0096667,0.0096667
204,85161.2,1.42868,0.53318,0.92427,0.81448,0.81696,0.87388,0.48232,1.44843,0.59645,0.95946,0.00966505,0.00966505,0.00966505
205,85538,1.4063,0.52652,0.92079,0.73389,0.84974,0.82329,0.46309,1.46019,0.59994,0.96187,0.0096634,0.0096634,0.0096634
206,85999,1.40426,0.52051,0.91143,0.89613,0.85155,0.90666,0.48047,1.46142,0.56941,0.96681,0.00966175,0.00966175,0.00966175
207,86450.2,1.42072,0.53919,0.91921,0.80053,0.80448,0.8581,0.47414,1.45323,0.57953,0.96524,0.0096601,0.0096601,0.0096601
208,86873.9,1.43222,0.53073,0.92066,0.84211,0.76874,0.83924,0.46001,1.46333,0.57533,0.96383,0.00965845,0.00965845,0.00965845
209,87255.3,1.4314,0.53058,0.9151,0.86594,0.7625,0.88626,0.49569,1.4688,0.57634,0.96539,0.0096568,0.0096568,0.0096568
210,87681.5,1.41829,0.53251,0.91297,0.80958,0.85085,0.90171,0.49626,1.47756,0.57317,0.96536,0.00965515,0.00965515,0.00965515
211,88172.8,1.42156,0.53508,0.92173,0.8349,0.83758,0.85802,0.46094,1.47989,0.58045,0.96704,0.0096535,0.0096535,0.0096535
212,88515.3,1.39917,0.52848,0.91332,0.81615,0.84978,0.89147,0.495,1.46175,0.58001,0.9666,0.00965185,0.00965185,0.00965185
213,89009,1.37907,0.52119,0.91117,0.76308,0.77339,0.82397,0.44682,1.46779,0.58902,0.9632,0.0096502,0.0096502,0.0096502
214,89328.5,1.3981,0.52889,0.91818,0.85552,0.67135,0.82603,0.45282,1.46926,0.58062,0.9661,0.00964855,0.00964855,0.00964855
215,89662.3,1.39925,0.52462,0.91651,0.86472,0.76655,0.88216,0.49031,1.45042,0.56371,0.95978,0.0096469,0.0096469,0.0096469
216,90064.3,1.42628,0.52943,0.91419,0.7512,0.87211,0.79934,0.45397,1.45594,0.56995,0.95994,0.00964525,0.00964525,0.00964525
217,90514,1.3983,0.52405,0.91682,0.76364,0.83682,0.81985,0.45927,1.48581,0.58197,0.97034,0.0096436,0.0096436,0.0096436
218,90846.4,1.41561,0.52317,0.91331,0.80223,0.86951,0.87037,0.47612,1.46511,0.57044,0.96297,0.00964195,0.00964195,0.00964195
219,91190.8,1.39927,0.52388,0.91155,0.86779,0.78026,0.86281,0.46612,1.48954,0.57,0.96944,0.0096403,0.0096403,0.0096403
220,91671.3,1.4279,0.52619,0.91579,0.77574,0.7458,0.8094,0.44988,1.48854,0.61109,0.96525,0.00963865,0.00963865,0.00963865
221,92166.3,1.40983,0.52746,0.91799,0.84541,0.77452,0.8704,0.45816,1.48646,0.58974,0.96785,0.009637,0.009637,0.009637
222,92641.1,1.38072,0.51576,0.90612,0.86126,0.73846,0.85043,0.45686,1.45642,0.55744,0.96433,0.00963535,0.00963535,0.00963535
223,93012.2,1.37462,0.51823,0.91598,0.7993,0.86842,0.86148,0.45346,1.47153,0.57241,0.96588,0.0096337,0.0096337,0.0096337
224,93460.9,1.38543,0.51855,0.90536,0.71042,0.85129,0.7676,0.43016,1.46257,0.59363,0.96376,0.00963205,0.00963205,0.00963205
225,93929.6,1.40892,0.52592,0.92061,0.7953,0.84198,0.8131,0.43711,1.48059,0.57192,0.96542,0.0096304,0.0096304,0.0096304
226,94301.2,1.38139,0.52023,0.91357,0.75658,0.89899,0.8611,0.47277,1.47386,0.56113,0.96467,0.00962875,0.00962875,0.00962875
227,94638.2,1.3571,0.51647,0.92114,0.85504,0.82692,0.90349,0.49089,1.45491,0.55618,0.96003,0.0096271,0.0096271,0.0096271
228,95123.8,1.35637,0.51571,0.91313,0.77458,0.84407,0.86174,0.47526,1.42951,0.56397,0.95391,0.00962545,0.00962545,0.00962545
229,95516.9,1.37608,0.51932,0.91298,0.82214,0.86568,0.88121,0.48476,1.45943,0.56517,0.96134,0.0096238,0.0096238,0.0096238
230,96023,1.39878,0.52661,0.911,0.91413,0.88374,0.91955,0.47786,1.45552,0.56123,0.95926,0.00962215,0.00962215,0.00962215
231,96437.1,1.37481,0.51324,0.90975,0.85354,0.85215,0.89937,0.48078,1.4568,0.57349,0.96188,0.0096205,0.0096205,0.0096205
232,96940,1.39068,0.51462,0.90897,0.87905,0.79524,0.88126,0.47631,1.45242,0.5591,0.96166,0.00961885,0.00961885,0.00961885
233,97284.5,1.38829,0.51235,0.91206,0.8421,0.80836,0.90216,0.48458,1.47402,0.57551,0.96589,0.0096172,0.0096172,0.0096172
234,97714.2,1.36913,0.50887,0.9117,0.81059,0.74039,0.82027,0.44792,1.47829,0.57922,0.96926,0.00961555,0.00961555,0.00961555
235,98105.3,1.40003,0.5175,0.91551,0.67742,0.8902,0.78581,0.42812,1.47121,0.5826,0.96581,0.0096139,0.0096139,0.0096139
236,98520.3,1.41917,0.53089,0.91683,0.61793,0.83806,0.66889,0.38724,1.4717,0.70288,0.97083,0.00961225,0.00961225,0.00961225
237,98878.8,1.37968,0.50943,0.90464,0.72243,0.85621,0.79596,0.44908,1.4553,0.57734,0.96342,0.0096106,0.0096106,0.0096106
238,99328.8,1.36729,0.51236,0.9086,0.80654,0.91134,0.90193,0.49607,1.45323,0.55022,0.96143,0.00960895,0.00960895,0.00960895
239,99783.6,1.39836,0.50832,0.90192,0.86561,0.74704,0.90986,0.51238,1.44516,0.56284,0.95889,0.0096073,0.0096073,0.0096073
240,100285,1.37253,0.51122,0.90713,0.87666,0.85102,0.9263,0.50879,1.45884,0.56475,0.96387,0.00960565,0.00960565,0.00960565
241,100643,1.36704,0.50988,0.91121,0.8411,0.82607,0.8849,0.47753,1.45842,0.5709,0.96367,0.009604,0.009604,0.009604
242,101007,1.37877,0.51367,0.91538,0.83272,0.79989,0.87783,0.47519,1.45446,0.56002,0.95876,0.00960235,0.00960235,0.00960235
243,101385,1.3876,0.50857,0.89921,0.76481,0.77834,0.83338,0.4513,1.46463,0.58162,0.9606,0.0096007,0.0096007,0.0096007
244,101865,1.38898,0.50746,0.90536,0.7787,0.78523,0.82777,0.46691,1.4602,0.57589,0.96405,0.00959905,0.00959905,0.00959905
245,102273,1.33111,0.50226,0.91469,0.84687,0.75913,0.86974,0.48091,1.46173,0.57303,0.96355,0.0095974,0.0095974,0.0095974
246,102666,1.34753,0.5038,0.90924,0.7604,0.77529,0.79986,0.44782,1.46656,0.58125,0.96409,0.00959575,0.00959575,0.00959575
247,103124,1.36844,0.5072,0.91236,0.75489,0.87765,0.85024,0.45992,1.45683,0.56565,0.96308,0.0095941,0.0095941,0.0095941
248,103534,1.34058,0.5132,0.91587,0.65871,0.87978,0.75102,0.41225,1.48782,0.57339,0.97238,0.00959245,0.00959245,0.00959245
249,103916,1.32162,0.4998,0.91007,0.65287,0.83062,0.74624,0.40227,1.50478,0.57595,0.97656,0.0095908,0.0095908,0.0095908
250,104336,1.33632,0.50742,0.91291,0.80453,0.78927,0.81018,0.44661,1.45473,0.55976,0.96185,0.00958915,0.00958915,0.00958915
251,104730,1.34854,0.50487,0.90915,0.81106,0.81938,0.86554,0.47248,1.46448,0.56587,0.96476,0.0095875,0.0095875,0.0095875
252,105180,1.35752,0.50882,0.90479,0.83359,0.76577,0.84449,0.45511,1.44739,0.56511,0.95823,0.00958585,0.00958585,0.00958585
253,105552,1.38927,0.5109,0.90193,0.74247,0.84169,0.79005,0.4451,1.45066,0.56661,0.96038,0.0095842,0.0095842,0.0095842
254,106035,1.3553,0.50705,0.903,0.70841,0.83624,0.77367,0.44182,1.44963,0.61332,0.9617,0.00958255,0.00958255,0.00958255
255,106388,1.34987,0.50382,0.89854,0.7562,0.79596,0.81586,0.46224,1.43802,0.57498,0.95808,0.0095809,0.0095809,0.0095809
256,106776,1.36712,0.50099,0.8957,0.70599,0.79975,0.76917,0.42756,1.46275,0.57122,0.96572,0.00957925,0.00957925,0.00957925
257,107187,1.36629,0.50899,0.89866,0.73192,0.79892,0.78085,0.41652,1.47604,0.56738,0.9648,0.0095776,0.0095776,0.0095776
258,107619,1.32188,0.50133,0.90564,0.82504,0.82762,0.86834,0.47042,1.46899,0.56676,0.96559,0.00957595,0.00957595,0.00957595
259,108015,1.36758,0.51451,0.90144,0.78438,0.87529,0.86064,0.48062,1.47298,0.55873,0.96758,0.0095743,0.0095743,0.0095743
260,108499,1.32462,0.49665,0.90235,0.74654,0.86852,0.79321,0.45241,1.47719,0.57235,0.9714,0.00957265,0.00957265,0.00957265
261,108894,1.34675,0.50066,0.89969,0.73962,0.84786,0.80661,0.45331,1.46004,0.56635,0.96354,0.009571,0.009571,0.009571
262,109366,1.33956,0.49851,0.89844,0.84325,0.79369,0.84543,0.46186,1.4482,0.55349,0.95953,0.00956935,0.00956935,0.00956935
263,109803,1.33441,0.49563,0.90135,0.73284,0.84161,0.78934,0.44657,1.44451,0.58836,0.9588,0.0095677,0.0095677,0.0095677
264,110305,1.33538,0.50189,0.90001,0.75207,0.8714,0.81887,0.46201,1.46282,0.56827,0.96512,0.00956605,0.00956605,0.00956605
265,110707,1.31929,0.49518,0.90488,0.74946,0.85033,0.85013,0.46249,1.47623,0.57221,0.96681,0.0095644,0.0095644,0.0095644
266,111125,1.32772,0.49508,0.90495,0.84221,0.74616,0.84277,0.46264,1.46504,0.55645,0.96538,0.00956275,0.00956275,0.00956275
