epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,8183.88,3.29819,1.72281,1.35368,0.02491,0.08722,0.02051,0.00461,4.40329,2.09446,1.863,0.00997525,0.00997525,0.00997525
17,8767.58,3.09187,1.62127,1.32431,0.52858,0.30077,0.19904,0.06211,2.83178,1.67003,1.35275,0.0099736,0.0099736,0.0099736
18,9366.26,2.95937,1.54208,1.2357,0.4992,0.16698,0.13768,0.03624,3.26068,2.11537,1.46418,0.00997195,0.00997195,0.00997195
19,9964.08,2.96216,1.45561,1.2555,0.651,0.35521,0.31037,0.09347,2.69016,1.39905,1.27072,0.0099703,0.0099703,0.0099703
20,10454.6,2.80268,1.41425,1.24216,0.66375,0.37334,0.32377,0.10663,2.52439,1.3464,1.23915,0.00996865,0.00996865,0.00996865
21,11077.4,2.73256,1.38167,1.20775,0.652,0.37417,0.33388,0.10235,2.67183,1.52234,1.28055,0.009967,0.009967,0.009967
22,11706.4,2.69833,1.33616,1.20861,0.60347,0.40126,0.33043,0.12567,2.38495,1.5081,1.22482,0.00996535,0.00996535,0.00996535
23,12247.6,2.50977,1.28888,1.21765,0.72425,0.4067,0.41886,0.13621,2.51407,1.19482,1.23247,0.0099637,0.0099637,0.0099637
24,12921.6,2.54857,1.24486,1.16187,0.60445,0.25896,0.23638,0.07712,2.80181,1.64296,1.25743,0.00996205,0.00996205,0.00996205
25,13465.3,2.50237,1.24348,1.14599,0.46619,0.50757,0.43076,0.17065,2.26339,1.42792,1.17701,0.0099604,0.0099604,0.0099604
26,13919.1,2.39172,1.17704,1.13715,0.48293,0.65045,0.55843,0.25206,2.00633,1.09475,1.13776,0.00995875,0.00995875,0.00995875
27,14413.2,2.37733,1.17617,1.10914,0.6295,0.60993,0.61779,0.2779,2.01143,1.05718,1.11317,0.0099571,0.0099571,0.0099571
28,14965.5,2.28417,1.09436,1.11625,0.57638,0.63241,0.60332,0.27485,1.99569,1.05533,1.11792,0.00995545,0.00995545,0.00995545
29,15532.1,2.31789,1.09962,1.11223,0.52072,0.58275,0.55058,0.20148,2.19159,1.09383,1.1816,0.0099538,0.0099538,0.0099538
30,15978,2.25351,1.08911,1.10928,0.55429,0.64557,0.62451,0.28376,1.92847,1.02483,1.0967,0.00995215,0.00995215,0.00995215
31,16628.3,2.19334,1.03339,1.0832,0.61176,0.63934,0.61444,0.28659,1.98016,1.01612,1.10465,0.0099505,0.0099505,0.0099505
32,17065.2,2.15932,1.0181,1.07574,0.53541,0.67454,0.64006,0.28455,2.03458,1.00318,1.10849,0.00994885,0.00994885,0.00994885
33,17603.3,2.20424,1.02555,1.08251,0.50089,0.58931,0.56622,0.27206,1.90101,1.16437,1.10341,0.0099472,0.0099472,0.0099472
34,18216.2,2.14465,1.01611,1.0938,0.7024,0.63674,0.66388,0.33378,1.79718,0.94772,1.06724,0.00994555,0.00994555,0.00994555
35,18917.6,2.14239,0.9869,1.07585,0.579,0.70586,0.68499,0.31756,1.90107,0.9374,1.09104,0.0099439,0.0099439,0.0099439
36,19419.2,2.10335,0.99281,1.06941,0.73291,0.64724,0.69804,0.34971,1.82151,0.91614,1.06719,0.00994225,0.00994225,0.00994225
37,20050.3,2.07947,0.96752,1.06957,0.81847,0.52888,0.60645,0.26058,2.01716,1.02318,1.10329,0.0099406,0.0099406,0.0099406
38,20564.9,2.11523,0.95246,1.04532,0.60843,0.70091,0.70834,0.34793,1.80809,0.95924,1.04757,0.00993895,0.00993895,0.00993895
39,21120.3,2.07294,0.92752,1.03786,0.66013,0.68662,0.73205,0.38297,1.74937,0.97524,1.04681,0.0099373,0.0099373,0.0099373
40,21759.2,2.01328,0.92805,1.04674,0.66443,0.70967,0.73726,0.3736,1.7758,0.85545,1.05063,0.00993565,0.00993565,0.00993565
41,22233.6,1.99928,0.8838,1.03143,0.46038,0.63703,0.58658,0.28384,1.80545,0.9965,1.05324,0.009934,0.009934,0.009934
42,22842.7,1.96607,0.94004,1.04128,0.65303,0.70192,0.72076,0.32793,1.87514,0.99021,1.07271,0.00993235,0.00993235,0.00993235
43,23337.6,1.99439,0.88966,1.02869,0.73111,0.70737,0.74662,0.38387,1.71751,0.84223,1.04652,0.0099307,0.0099307,0.0099307
44,23899.7,1.97199,0.88307,1.02555,0.65109,0.71247,0.76176,0.33739,1.87436,0.87291,1.06404,0.00992905,0.00992905,0.00992905
45,24364.7,1.97119,0.86486,1.02891,0.74021,0.70988,0.76938,0.37473,1.83433,0.85781,1.05418,0.0099274,0.0099274,0.0099274
46,24878.5,1.94799,0.88181,1.01657,0.68056,0.72696,0.72381,0.35074,1.73876,0.82074,1.03799,0.00992575,0.00992575,0.00992575
47,25382.1,1.93135,0.85736,1.02482,0.65838,0.7278,0.74511,0.38626,1.69235,0.81137,1.02326,0.0099241,0.0099241,0.0099241
48,26074.4,1.96134,0.91247,1.01168,0.55914,0.61784,0.59542,0.26903,1.84047,0.98887,1.06552,0.00992245,0.00992245,0.00992245
49,26644.2,1.8824,0.84682,1.01751,0.6613,0.69572,0.68878,0.35373,1.71498,0.79964,1.02831,0.0099208,0.0099208,0.0099208
50,27111.9,1.86087,0.82096,1.00752,0.77389,0.72715,0.79124,0.41141,1.65289,0.77972,1.01791,0.00991915,0.00991915,0.00991915
51,27593.2,1.88372,0.79224,1.00681,0.69694,0.76914,0.76897,0.39585,1.66906,0.84979,1.01528,0.0099175,0.0099175,0.0099175
52,28138.1,1.94329,0.81789,1.00438,0.72797,0.75353,0.7698,0.3909,1.72216,0.7876,1.0284,0.00991585,0.00991585,0.00991585
53,28611.6,1.94867,0.811,1.00172,0.76205,0.76087,0.8094,0.43444,1.66108,0.7693,1.02034,0.0099142,0.0099142,0.0099142
54,29141.1,1.88207,0.78471,0.99539,0.6785,0.73338,0.78095,0.4046,1.65265,0.74738,1.01372,0.00991255,0.00991255,0.00991255
55,29691.1,1.83501,0.79541,1.01284,0.80393,0.72045,0.78459,0.39594,1.72737,0.75769,1.03342,0.0099109,0.0099109,0.0099109
56,30354.9,1.80182,0.79581,0.99866,0.70786,0.74369,0.77134,0.42066,1.60112,0.72935,1.00366,0.00990925,0.00990925,0.00990925
57,30925.5,1.8348,0.78114,1.00691,0.6181,0.76313,0.78759,0.4205,1.60819,0.75746,1.00318,0.0099076,0.0099076,0.0099076
58,31478.8,1.8222,0.76463,0.98726,0.64214,0.67868,0.70634,0.35432,1.71649,0.83759,1.03418,0.00990595,0.00990595,0.00990595
59,32103.6,1.86888,0.77757,1.00185,0.71074,0.77401,0.77096,0.35132,1.75521,0.78768,1.02729,0.0099043,0.0099043,0.0099043
60,32615.6,1.79426,0.77794,0.98531,0.69285,0.75565,0.77768,0.37229,1.69962,0.7802,1.02207,0.00990265,0.00990265,0.00990265
61,33162.1,1.77652,0.74554,0.99044,0.70065,0.70591,0.75616,0.39902,1.64805,0.75415,1.01597,0.009901,0.009901,0.009901
62,33673.3,1.82689,0.77487,0.98274,0.77149,0.81329,0.84092,0.43374,1.6684,0.74157,1.01407,0.00989935,0.00989935,0.00989935
63,34339.5,1.74797,0.74039,0.98716,0.68941,0.77598,0.80672,0.43455,1.57428,0.69517,0.99678,0.0098977,0.0098977,0.0098977
64,34981,1.80523,0.75396,0.97901,0.61486,0.74067,0.73622,0.35622,1.73048,0.78371,1.02603,0.00989605,0.00989605,0.00989605
65,35593.1,1.76934,0.76023,0.99381,0.79489,0.75159,0.82167,0.42196,1.63063,0.71462,1.0066,0.0098944,0.0098944,0.0098944
66,36115,1.72998,0.72072,0.98377,0.70513,0.77728,0.824,0.44175,1.6003,0.69891,0.99534,0.00989275,0.00989275,0.00989275
67,36798,1.79013,0.72844,0.99064,0.72781,0.77429,0.80112,0.38735,1.6968,0.72528,1.01747,0.0098911,0.0098911,0.0098911
68,37386.8,1.72128,0.70809,0.9778,0.80476,0.80965,0.85743,0.47773,1.5432,0.67121,0.98434,0.00988945,0.00988945,0.00988945
69,38027,1.7278,0.74395,0.9867,0.75934,0.76374,0.80022,0.43985,1.56683,0.69233,0.98762,0.0098878,0.0098878,0.0098878
70,38593.3,1.70528,0.71705,0.98911,0.7599,0.80643,0.83718,0.44751,1.60875,0.68662,0.99333,0.00988615,0.00988615,0.00988615
71,39140.3,1.73416,0.7036,0.96968,0.75972,0.81294,0.84239,0.46312,1.54997,0.70026,0.98186,0.0098845,0.0098845,0.0098845
72,39604.4,1.74558,0.69976,0.96658,0.7158,0.77271,0.80935,0.41817,1.58448,0.69491,0.99048,0.00988285,0.00988285,0.00988285
73,40179.5,1.7063,0.70325,0.9812,0.76876,0.80777,0.84999,0.45908,1.53833,0.67577,0.9756,0.0098812,0.0098812,0.0098812
74,40858.6,1.72057,0.7138,0.96432,0.81337,0.80684,0.84789,0.43501,1.63361,0.71482,0.99814,0.00987955,0.00987955,0.00987955
75,41382.3,1.71336,0.71056,0.95777,0.70847,0.77227,0.80577,0.44166,1.59103,0.69746,0.99611,0.0098779,0.0098779,0.0098779
76,41894,1.72089,0.71169,0.98102,0.71823,0.81275,0.82375,0.4582,1.55176,0.71017,0.98746,0.00987625,0.00987625,0.00987625
77,42370.2,1.70917,0.70508,0.97966,0.78419,0.76315,0.82182,0.46181,1.55561,0.68259,0.98836,0.0098746,0.0098746,0.0098746
78,42882.4,1.6756,0.69032,0.9666,0.81666,0.78694,0.85515,0.46982,1.5571,0.66891,0.98799,0.00987295,0.00987295,0.00987295
79,43435,1.72408,0.69491,0.96654,0.72393,0.76033,0.78213,0.39812,1.58017,0.70824,0.98535,0.0098713,0.0098713,0.0098713
80,43837.1,1.69844,0.69685,0.96937,0.84366,0.78408,0.85973,0.47435,1.55595,0.65412,0.98158,0.00986965,0.00986965,0.00986965
81,44420,1.67472,0.68295,0.96982,0.79225,0.8504,0.86655,0.48247,1.54384,0.66573,0.97647,0.009868,0.009868,0.009868
82,45077.2,1.67765,0.67837,0.95527,0.75967,0.83278,0.84148,0.42057,1.61665,0.71275,0.99189,0.00986635,0.00986635,0.00986635
83,45768.9,1.65198,0.6863,0.96396,0.77932,0.79311,0.85536,0.47154,1.53564,0.66009,0.98297,0.0098647,0.0098647,0.0098647
84,46269.7,1.65444,0.67192,0.96831,0.80462,0.81627,0.87354,0.4612,1.54982,0.64137,0.98125,0.00986305,0.00986305,0.00986305
85,46731.5,1.65083,0.6647,0.96772,0.90875,0.78298,0.87874,0.48273,1.52789,0.6334,0.97928,0.0098614,0.0098614,0.0098614
86,47188.1,1.66902,0.67431,0.96281,0.77888,0.80076,0.84568,0.4518,1.53682,0.63682,0.97698,0.00985975,0.00985975,0.00985975
87,47833.7,1.64879,0.70025,0.95932,0.78147,0.78295,0.82303,0.44643,1.5322,0.67805,0.98189,0.0098581,0.0098581,0.0098581
88,48462.5,1.67486,0.68799,0.96307,0.88659,0.81761,0.89459,0.48701,1.51789,0.64586,0.97272,0.00985645,0.00985645,0.00985645
89,49043.4,1.64398,0.67167,0.96231,0.85065,0.84677,0.88929,0.49513,1.53004,0.6287,0.98233,0.0098548,0.0098548,0.0098548
90,49555.1,1.65054,0.66249,0.95661,0.83331,0.78776,0.84774,0.46836,1.51412,0.65619,0.97246,0.00985315,0.00985315,0.00985315
91,50285.7,1.63594,0.65485,0.95475,0.78432,0.80892,0.8463,0.42929,1.55275,0.64944,0.97608,0.0098515,0.0098515,0.0098515
92,50904.4,1.6547,0.66642,0.96353,0.79732,0.77861,0.84788,0.46941,1.52861,0.65045,0.97469,0.00984985,0.00984985,0.00984985
93,51571.5,1.64886,0.65837,0.97147,0.86612,0.7353,0.82848,0.43924,1.59506,0.65866,0.99008,0.0098482,0.0098482,0.0098482
94,52047.6,1.62831,0.65954,0.95599,0.83489,0.84426,0.87594,0.4916,1.51583,0.61281,0.97537,0.00984655,0.00984655,0.00984655
95,52627.3,1.66093,0.65957,0.95501,0.81033,0.81674,0.85209,0.46446,1.5035,0.6322,0.97026,0.0098449,0.0098449,0.0098449
96,53206.9,1.64539,0.64759,0.95543,0.89338,0.82321,0.89858,0.50346,1.4956,0.62336,0.96578,0.00984325,0.00984325,0.00984325
97,53754.3,1.5821,0.64351,0.95765,0.83231,0.81626,0.85864,0.44837,1.57384,0.68465,0.98101,0.0098416,0.0098416,0.0098416
98,54186.6,1.64373,0.6566,0.95377,0.78793,0.80647,0.8532,0.48388,1.46525,0.61395,0.96134,0.00983995,0.00983995,0.00983995
99,54732.2,1.59317,0.63966,0.95805,0.877,0.8689,0.90796,0.51666,1.50525,0.60046,0.97353,0.0098383,0.0098383,0.0098383
100,55239.7,1.61712,0.63221,0.95455,0.8274,0.84328,0.88868,0.50668,1.49507,0.61534,0.96866,0.00983665,0.00983665,0.00983665
101,55784.7,1.5912,0.63226,0.94456,0.86284,0.81679,0.87011,0.48556,1.48892,0.60697,0.96711,0.009835,0.009835,0.009835
102,56412.6,1.63036,0.64429,0.95747,0.88354,0.82668,0.89399,0.47994,1.52094,0.62671,0.96734,0.00983335,0.00983335,0.00983335
103,56804.1,1.60399,0.63978,0.95107,0.89498,0.82998,0.89701,0.48844,1.50562,0.61036,0.96625,0.0098317,0.0098317,0.0098317
104,57289.3,1.61165,0.63902,0.95777,0.80869,0.82462,0.87417,0.495,1.48426,0.62333,0.96038,0.00983005,0.00983005,0.00983005
105,57817.2,1.64559,0.63208,0.94057,0.87257,0.86222,0.90833,0.47288,1.55205,0.63213,0.97771,0.0098284,0.0098284,0.0098284
106,58358.2,1.60693,0.63791,0.95771,0.84112,0.85547,0.88797,0.49789,1.47846,0.62667,0.95673,0.00982675,0.00982675,0.00982675
107,59140.7,1.60619,0.63535,0.94808,0.83219,0.84333,0.89538,0.48899,1.4979,0.63209,0.96281,0.0098251,0.0098251,0.0098251
108,59666.8,1.5622,0.61499,0.9419,0.9057,0.79841,0.88597,0.50066,1.46511,0.60788,0.96079,0.00982345,0.00982345,0.00982345
109,60161.8,1.6025,0.62696,0.94039,0.89905,0.84634,0.90173,0.50737,1.48696,0.59692,0.96313,0.0098218,0.0098218,0.0098218
110,60688.2,1.62691,0.64111,0.95254,0.84866,0.85523,0.90405,0.49988,1.46702,0.59637,0.96018,0.00982015,0.00982015,0.00982015
111,61321.1,1.57452,0.61685,0.94821,0.89277,0.79914,0.88983,0.50372,1.47549,0.59816,0.96802,0.0098185,0.0098185,0.0098185
112,61867.4,1.59144,0.62009,0.94396,0.83257,0.83481,0.88389,0.49057,1.48854,0.62116,0.96878,0.00981685,0.00981685,0.00981685
113,62368.4,1.58294,0.61625,0.93777,0.89226,0.8501,0.89825,0.49929,1.50446,0.59719,0.96998,0.0098152,0.0098152,0.0098152
114,62887.5,1.55315,0.61826,0.94301,0.82354,0.81709,0.87502,0.47819,1.48511,0.60607,0.9641,0.00981355,0.00981355,0.00981355
115,63421.3,1.56803,0.62066,0.95205,0.87518,0.84598,0.89975,0.50005,1.46226,0.59144,0.95764,0.0098119,0.0098119,0.0098119
116,63799.8,1.56761,0.6152,0.94791,0.87188,0.84345,0.89659,0.50972,1.47017,0.61354,0.96046,0.00981025,0.00981025,0.00981025
117,64229.4,1.57491,0.61925,0.93951,0.87608,0.79167,0.87939,0.48294,1.49898,0.62052,0.96788,0.0098086,0.0098086,0.0098086
118,64906.1,1.5996,0.62179,0.94277,0.86248,0.83702,0.88178,0.50089,1.45241,0.63156,0.95323,0.00980695,0.00980695,0.00980695
119,65349.8,1.57584,0.6133,0.94775,0.90586,0.82746,0.88594,0.50374,1.46663,0.60513,0.95929,0.0098053,0.0098053,0.0098053
120,65884.1,1.58538,0.61477,0.94276,0.88609,0.84698,0.90103,0.51067,1.47897,0.59339,0.96918,0.00980365,0.00980365,0.00980365
121,66414,1.57476,0.6053,0.93896,0.86284,0.81389,0.88556,0.49114,1.50939,0.60884,0.9759,0.009802,0.009802,0.009802
122,66970.5,1.54291,0.59857,0.94956,0.93384,0.81758,0.91222,0.46808,1.5453,0.60197,0.9706,0.00980035,0.00980035,0.00980035
123,67578.6,1.6029,0.62061,0.94481,0.91524,0.85745,0.91838,0.52204,1.44818,0.5839,0.95035,0.0097987,0.0097987,0.0097987
124,67999.4,1.52198,0.60064,0.9353,0.9003,0.82204,0.89838,0.50611,1.46843,0.60485,0.95774,0.00979705,0.00979705,0.00979705
125,68621.7,1.56489,0.60378,0.93976,0.92126,0.81968,0.90449,0.49956,1.52854,0.61033,0.97893,0.0097954,0.0097954,0.0097954
126,69229.3,1.57204,0.60354,0.93445,0.92081,0.84628,0.92161,0.49412,1.51727,0.59941,0.97506,0.00979375,0.00979375,0.00979375
127,69931.2,1.52933,0.59873,0.93613,0.88993,0.83004,0.90022,0.50913,1.48158,0.5797,0.96329,0.0097921,0.0097921,0.0097921
128,70338.3,1.54317,0.59971,0.93742,0.9049,0.85615,0.92642,0.52303,1.44408,0.57708,0.95185,0.00979045,0.00979045,0.00979045
129,70952.1,1.55072,0.59917,0.94156,0.87906,0.87651,0.91884,0.50923,1.48742,0.57585,0.96266,0.0097888,0.0097888,0.0097888
130,71397.3,1.52764,0.58994,0.936,0.86175,0.872,0.91346,0.53057,1.44581,0.56852,0.95323,0.00978715,0.00978715,0.00978715
131,71912.8,1.51246,0.58927,0.93608,0.88344,0.87417,0.91735,0.50981,1.49589,0.57894,0.95859,0.0097855,0.0097855,0.0097855
132,72430.9,1.56372,0.59814,0.93827,0.9295,0.8453,0.9239,0.50174,1.52214,0.59629,0.97223,0.00978385,0.00978385,0.00978385
133,73000.6,1.57841,0.61181,0.93953,0.89122,0.83978,0.90936,0.5114,1.47509,0.58897,0.96424,0.0097822,0.0097822,0.0097822
134,73418.6,1.54456,0.60646,0.93898,0.89889,0.80923,0.90081,0.49802,1.49193,0.60829,0.96748,0.00978055,0.00978055,0.00978055
135,74096.6,1.51917,0.59326,0.92842,0.88507,0.83403,0.90115,0.50305,1.47116,0.59187,0.95496,0.0097789,0.0097789,0.0097789
136,74682.6,1.5186,0.58464,0.92725,0.91379,0.79566,0.86295,0.49293,1.46859,0.60112,0.95348,0.00977725,0.00977725,0.00977725
137,75232.6,1.55449,0.59481,0.93993,0.88115,0.85526,0.90579,0.51146,1.53189,0.6177,0.9759,0.0097756,0.0097756,0.0097756
138,75716.5,1.54618,0.59972,0.94256,0.91011,0.83924,0.90694,0.51118,1.45048,0.5746,0.95476,0.00977395,0.00977395,0.00977395
139,76375.7,1.55085,0.59382,0.9264,0.92293,0.85071,0.92386,0.52388,1.46356,0.59116,0.95669,0.0097723,0.0097723,0.0097723
140,76977.3,1.57428,0.605,0.94714,0.89018,0.85425,0.90223,0.51518,1.47915,0.58467,0.96217,0.00977065,0.00977065,0.00977065
141,77471.9,1.51926,0.59217,0.93235,0.92726,0.85736,0.91774,0.5142,1.45044,0.5752,0.95352,0.009769,0.009769,0.009769
142,78119.4,1.5283,0.58557,0.9311,0.89202,0.87813,0.90743,0.51298,1.47361,0.57778,0.95955,0.00976735,0.00976735,0.00976735
143,78560.5,1.54684,0.58755,0.93481,0.93703,0.84717,0.92716,0.51673,1.48665,0.5765,0.96273,0.0097657,0.0097657,0.0097657
144,79091.6,1.5307,0.58776,0.92631,0.87655,0.85613,0.89372,0.50181,1.45639,0.58148,0.95199,0.00976405,0.00976405,0.00976405
145,79713.1,1.51842,0.58676,0.93425,0.86755,0.82622,0.88477,0.47548,1.51028,0.60432,0.97145,0.0097624,0.0097624,0.0097624
146,80228.6,1.51687,0.58166,0.93609,0.85794,0.82292,0.89203,0.49526,1.46732,0.57969,0.95793,0.00976075,0.00976075,0.00976075
147,80857.6,1.54751,0.58024,0.93505,0.85679,0.82125,0.88948,0.47095,1.51655,0.58995,0.96586,0.0097591,0.0097591,0.0097591
148,81446.9,1.54425,0.58486,0.92657,0.92207,0.87042,0.91942,0.50621,1.47686,0.57456,0.95594,0.00975745,0.00975745,0.00975745
149,81909.9,1.51892,0.58062,0.94387,0.90249,0.8453,0.92205,0.5254,1.47213,0.57435,0.95998,0.0097558,0.0097558,0.0097558
150,82368.2,1.51998,0.57605,0.93141,0.92405,0.8647,0.93229,0.52487,1.46609,0.57575,0.95515,0.00975415,0.00975415,0.00975415
151,82868.4,1.50853,0.58393,0.93371,0.91502,0.87658,0.95692,0.53801,1.47702,0.5766,0.96316,0.0097525,0.0097525,0.0097525
152,83356.4,1.5296,0.57172,0.91532,0.88719,0.87535,0.93096,0.52039,1.47022,0.57946,0.95159,0.00975085,0.00975085,0.00975085
153,83991.6,1.51543,0.57176,0.92328,0.92308,0.86648,0.93871,0.53221,1.44932,0.5698,0.95052,0.0097492,0.0097492,0.0097492
154,84413.7,1.52031,0.574,0.93808,0.89838,0.87044,0.92586,0.52724,1.46827,0.59318,0.95654,0.00974755,0.00974755,0.00974755
155,85063.9,1.52091,0.58207,0.93332,0.92262,0.86444,0.9416,0.53232,1.51031,0.58213,0.96644,0.0097459,0.0097459,0.0097459
156,85594.2,1.49302,0.57934,0.93933,0.9154,0.87835,0.94672,0.52587,1.47546,0.57812,0.9588,0.00974425,0.00974425,0.00974425
157,86246.1,1.51196,0.57433,0.92998,0.87421,0.88721,0.93035,0.49834,1.47013,0.57178,0.95414,0.0097426,0.0097426,0.0097426
158,86734.9,1.51598,0.573,0.92746,0.92299,0.87762,0.943,0.51336,1.48162,0.5762,0.96278,0.00974095,0.00974095,0.00974095
159,87419.3,1.51468,0.57614,0.92899,0.80577,0.85802,0.89954,0.50686,1.4462,0.56558,0.95191,0.0097393,0.0097393,0.0097393
160,87873,1.52727,0.59449,0.93665,0.90168,0.86898,0.93593,0.527,1.45486,0.55622,0.95262,0.00973765,0.00973765,0.00973765
161,88462.8,1.49571,0.56312,0.9267,0.88376,0.87288,0.92425,0.51179,1.46128,0.56791,0.95012,0.009736,0.009736,0.009736
162,89140,1.49026,0.57192,0.9338,0.89947,0.90863,0.9522,0.5347,1.50138,0.57205,0.96831,0.00973435,0.00973435,0.00973435
163,89687.3,1.49077,0.56276,0.9222,0.89734,0.899,0.94176,0.52447,1.47727,0.57872,0.96037,0.0097327,0.0097327,0.0097327
164,90186.8,1.50271,0.57498,0.92862,0.90916,0.8877,0.93966,0.54222,1.4394,0.56381,0.95092,0.00973105,0.00973105,0.00973105
165,90728.4,1.52469,0.57333,0.91981,0.93502,0.87127,0.9505,0.54328,1.43741,0.55705,0.94561,0.0097294,0.0097294,0.0097294
166,91203,1.50212,0.57475,0.92667,0.94312,0.91994,0.964,0.55089,1.47107,0.56326,0.95462,0.00972775,0.00972775,0.00972775
167,91677.2,1.50868,0.57647,0.93791,0.93732,0.91157,0.96034,0.55254,1.4902,0.5521,0.96552,0.0097261,0.0097261,0.0097261
168,92304.9,1.50013,0.57604,0.93208,0.91271,0.91705,0.95205,0.53324,1.46809,0.56313,0.95518,0.00972445,0.00972445,0.00972445
169,92809.4,1.50714,0.56676,0.92252,0.92908,0.92219,0.95335,0.54029,1.45909,0.54968,0.95386,0.0097228,0.0097228,0.0097228
170,93470.7,1.48628,0.56464,0.92726,0.90757,0.84559,0.91862,0.51274,1.48814,0.57166,0.96156,0.00972115,0.00972115,0.00972115
171,93902.9,1.49675,0.56661,0.92294,0.91971,0.88379,0.94203,0.53819,1.4364,0.5556,0.95052,0.0097195,0.0097195,0.0097195
172,94414.4,1.50883,0.56403,0.92408,0.92311,0.88957,0.93777,0.53373,1.43761,0.55541,0.95132,0.00971785,0.00971785,0.00971785
173,94980.7,1.49314,0.56676,0.93142,0.92082,0.88414,0.94714,0.53369,1.45303,0.58482,0.95485,0.0097162,0.0097162,0.0097162
174,95427.4,1.50029,0.56141,0.92718,0.926,0.90052,0.94556,0.53329,1.45321,0.55901,0.95363,0.00971455,0.00971455,0.00971455
175,96123.9,1.48838,0.56723,0.932,0.90246,0.86589,0.93352,0.50687,1.48691,0.56849,0.96021,0.0097129,0.0097129,0.0097129
176,96658.2,1.48172,0.56357,0.92207,0.91924,0.89977,0.95059,0.53221,1.44527,0.56183,0.95067,0.00971125,0.00971125,0.00971125
177,97220.3,1.50338,0.56128,0.92812,0.91328,0.89916,0.94428,0.5281,1.46745,0.55705,0.95303,0.0097096,0.0097096,0.0097096
178,97727.6,1.49189,0.5606,0.92865,0.89279,0.90872,0.94772,0.54054,1.48657,0.56968,0.96161,0.00970795,0.00970795,0.00970795
179,98284.3,1.46255,0.55867,0.927,0.95819,0.89994,0.96258,0.54883,1.4672,0.55564,0.95576,0.0097063,0.0097063,0.0097063
180,98657.1,1.46722,0.55286,0.92565,0.92592,0.90059,0.95429,0.54116,1.47691,0.56371,0.96001,0.00970465,0.00970465,0.00970465
181,99228.1,1.45938,0.55249,0.91176,0.9053,0.91283,0.95238,0.54477,1.46231,0.55311,0.95499,0.009703,0.009703,0.009703
182,99755.4,1.47194,0.55215,0.92049,0.92542,0.89095,0.94481,0.53126,1.47636,0.55639,0.95871,0.00970135,0.00970135,0.00970135
183,100398,1.49753,0.55762,0.92364,0.90195,0.89203,0.93669,0.53533,1.43803,0.55204,0.95047,0.0096997,0.0096997,0.0096997
184,100857,1.45513,0.56302,0.92563,0.90191,0.88195,0.94,0.51849,1.49131,0.57149,0.9649,0.00969805,0.00969805,0.00969805
185,101393,1.44988,0.54979,0.9266,0.89878,0.89531,0.94549,0.52946,1.45745,0.55551,0.95151,0.0096964,0.0096964,0.0096964
