epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,1009.45,1.77617,0.90686,1.21643,0.71383,0.68444,0.6909,0.36101,1.6566,0.89845,1.13365,0.000499604,0.000499604,0.000499604
20,1066.42,1.7182,0.89287,1.19254,0.77309,0.69187,0.69795,0.37073,1.61109,0.89005,1.11474,0.000499559,0.000499559,0.000499559
21,1121.99,1.67094,0.85006,1.18442,0.70991,0.62974,0.61848,0.32557,1.59906,0.88508,1.1205,0.000499512,0.000499512,0.000499512
22,1173.96,1.72244,0.86515,1.20052,0.81193,0.67174,0.7072,0.35317,1.67472,0.90372,1.1262,0.000499462,0.000499462,0.000499462
23,1226.35,1.65199,0.84712,1.15512,0.77152,0.68235,0.68715,0.35134,1.63729,0.83155,1.11265,0.000499409,0.000499409,0.000499409
24,1279.07,1.68557,0.8409,1.1668,0.78356,0.64465,0.64355,0.31019,1.80002,0.89413,1.15494,0.000499354,0.000499354,0.000499354
25,1331.24,1.70452,0.8221,1.16656,0.8062,0.66395,0.69545,0.35533,1.63292,0.82064,1.10855,0.000499297,0.000499297,0.000499297
26,1383.17,1.63916,0.79462,1.14657,0.86598,0.77655,0.80635,0.42577,1.64436,0.82484,1.11746,0.000499237,0.000499237,0.000499237
27,1435,1.62892,0.7875,1.1429,0.81987,0.79612,0.79965,0.44023,1.57474,0.82051,1.09128,0.000499175,0.000499175,0.000499175
28,1486.63,1.61802,0.80322,1.15283,0.79109,0.66938,0.68024,0.34915,1.60091,0.78354,1.0977,0.00049911,0.00049911,0.00049911
29,1538.06,1.59849,0.78494,1.13486,0.8482,0.74749,0.80088,0.44279,1.54043,0.76397,1.08556,0.000499043,0.000499043,0.000499043
30,1590.39,1.59291,0.77276,1.14656,0.80378,0.73292,0.73411,0.39474,1.56164,0.79814,1.08895,0.000498974,0.000498974,0.000498974
31,1641.8,1.56986,0.75777,1.15046,0.83108,0.78209,0.82624,0.46138,1.57372,0.79929,1.09275,0.000498902,0.000498902,0.000498902
32,1693.68,1.56583,0.74736,1.1156,0.84646,0.84207,0.88948,0.50195,1.53965,0.75817,1.07942,0.000498827,0.000498827,0.000498827
33,1745.47,1.59211,0.75282,1.1225,0.83565,0.7765,0.81258,0.44187,1.57939,0.74322,1.08956,0.00049875,0.00049875,0.00049875
34,1797.05,1.57311,0.72666,1.14828,0.86091,0.8302,0.86378,0.4777,1.54246,0.73768,1.07851,0.000498671,0.000498671,0.000498671
35,1854.11,1.56864,0.71611,1.11702,0.8543,0.74925,0.7652,0.40866,1.60915,0.81727,1.09697,0.000498589,0.000498589,0.000498589
36,1905.31,1.54576,0.718,1.12751,0.85326,0.73113,0.75206,0.38409,1.64466,0.78461,1.10755,0.000498505,0.000498505,0.000498505
37,1956.79,1.53889,0.71831,1.12104,0.85143,0.81179,0.84644,0.45948,1.5637,0.81952,1.0792,0.000498419,0.000498419,0.000498419
38,2008.18,1.54328,0.71918,1.10359,0.85152,0.64721,0.68581,0.37669,1.54585,0.76553,1.08311,0.00049833,0.00049833,0.00049833
39,2059.59,1.57609,0.72046,1.11152,0.87433,0.66965,0.70334,0.38093,1.55055,0.78742,1.08211,0.000498238,0.000498238,0.000498238
40,2111.02,1.54797,0.70709,1.11559,0.8816,0.83446,0.85246,0.46705,1.56294,0.74641,1.07886,0.000498145,0.000498145,0.000498145
41,2162.36,1.51592,0.68691,1.10731,0.80267,0.85337,0.86523,0.46054,1.56256,0.74266,1.08626,0.000498048,0.000498048,0.000498048
42,2213.72,1.52542,0.69861,1.11123,0.83293,0.70892,0.73203,0.3926,1.58656,0.7554,1.08622,0.00049795,0.00049795,0.00049795
43,2265.11,1.50389,0.67654,1.09002,0.88586,0.82953,0.86511,0.49073,1.51387,0.75432,1.06288,0.000497849,0.000497849,0.000497849
44,2316.36,1.49667,0.68115,1.0856,0.89395,0.90604,0.93749,0.5087,1.63401,0.72752,1.09585,0.000497745,0.000497745,0.000497745
45,2368.03,1.51318,0.6793,1.11195,0.88895,0.85262,0.87699,0.4927,1.53289,0.70521,1.07038,0.000497639,0.000497639,0.000497639
46,2419.44,1.48901,0.66261,1.0917,0.91215,0.86714,0.89088,0.49605,1.55791,0.69261,1.07302,0.000497531,0.000497531,0.000497531
47,2470.7,1.51122,0.66572,1.08526,0.89635,0.83782,0.85536,0.47189,1.53371,0.69615,1.06993,0.00049742,0.00049742,0.00049742
48,2522.08,1.48021,0.65598,1.08809,0.8081,0.70277,0.71155,0.38698,1.52954,0.72199,1.06558,0.000497307,0.000497307,0.000497307
49,2573.55,1.47535,0.65827,1.07788,0.87915,0.75628,0.77114,0.41853,1.5558,0.72842,1.07401,0.000497191,0.000497191,0.000497191
50,2624.84,1.50774,0.68341,1.08569,0.92595,0.81714,0.85538,0.47712,1.55026,0.73378,1.07427,0.000497073,0.000497073,0.000497073
51,2676,1.46167,0.64659,1.08547,0.91883,0.84076,0.87778,0.48642,1.56372,0.72413,1.07728,0.000496953,0.000496953,0.000496953
52,2727.62,1.48798,0.64414,1.0809,0.87966,0.74705,0.7714,0.42404,1.55114,0.72092,1.06979,0.00049683,0.00049683,0.00049683
53,2778.94,1.49621,0.64693,1.06797,0.91284,0.81021,0.83772,0.46771,1.53519,0.70295,1.0653,0.000496705,0.000496705,0.000496705
54,2830.25,1.47279,0.64662,1.07701,0.9226,0.81138,0.84165,0.46731,1.52057,0.68832,1.05672,0.000496577,0.000496577,0.000496577
55,2881.67,1.46822,0.64087,1.07081,0.89368,0.67441,0.69986,0.36898,1.57346,0.74101,1.07248,0.000496447,0.000496447,0.000496447
56,2932.96,1.46034,0.63546,1.06396,0.84995,0.68459,0.71083,0.38197,1.57707,0.79111,1.07727,0.000496315,0.000496315,0.000496315
57,2984.3,1.46378,0.63011,1.07977,0.8517,0.73013,0.75284,0.41073,1.54373,0.69052,1.06566,0.00049618,0.00049618,0.00049618
58,3035.68,1.50174,0.65008,1.06791,0.8993,0.83622,0.84822,0.46252,1.53825,0.71874,1.06263,0.000496042,0.000496042,0.000496042
59,3087.05,1.48662,0.63479,1.07806,0.90104,0.73812,0.76051,0.41475,1.52883,0.70839,1.05943,0.000495903,0.000495903,0.000495903
60,3138.22,1.45122,0.62387,1.05606,0.9038,0.86195,0.88109,0.48846,1.51549,0.70082,1.058,0.000495761,0.000495761,0.000495761
61,3189.44,1.43461,0.61719,1.07141,0.92186,0.83483,0.86739,0.48691,1.539,0.69121,1.06488,0.000495616,0.000495616,0.000495616
62,3241.81,1.43907,0.62681,1.05444,0.92108,0.8009,0.83961,0.47118,1.53169,0.69797,1.05836,0.000495469,0.000495469,0.000495469
63,3293.3,1.46494,0.61459,1.08477,0.92315,0.82738,0.86435,0.48672,1.50606,0.70842,1.05218,0.00049532,0.00049532,0.00049532
64,3344.66,1.43842,0.61417,1.06536,0.88044,0.90966,0.92108,0.50787,1.52409,0.71168,1.0566,0.000495168,0.000495168,0.000495168
65,3396.08,1.42572,0.61576,1.05877,0.87241,0.79408,0.80573,0.44458,1.53837,0.69184,1.05991,0.000495014,0.000495014,0.000495014
66,3447.7,1.43198,0.60676,1.06795,0.92734,0.83931,0.88557,0.49949,1.53359,0.68576,1.06343,0.000494858,0.000494858,0.000494858
67,3499.13,1.41517,0.59827,1.05917,0.90844,0.90969,0.91988,0.52322,1.51301,0.66297,1.05266,0.000494699,0.000494699,0.000494699
68,3550.83,1.43135,0.59976,1.06243,0.92139,0.89665,0.92085,0.52625,1.48157,0.66073,1.04496,0.000494538,0.000494538,0.000494538
69,3602.5,1.40663,0.59969,1.04796,0.92105,0.81312,0.85396,0.47484,1.56346,0.71686,1.06666,0.000494374,0.000494374,0.000494374
70,3653.7,1.42822,0.6129,1.05714,0.87841,0.74142,0.7741,0.41964,1.52096,0.69667,1.05532,0.000494208,0.000494208,0.000494208
71,3704.95,1.43636,0.60237,1.05417,0.89743,0.73895,0.75376,0.40821,1.56051,0.71214,1.06656,0.000494039,0.000494039,0.000494039
72,3756.35,1.42205,0.60036,1.05771,0.94079,0.90326,0.92457,0.52871,1.48576,0.64909,1.04569,0.000493869,0.000493869,0.000493869
73,3808.19,1.44939,0.61195,1.04955,0.91278,0.83964,0.86747,0.48867,1.50731,0.67754,1.05018,0.000493695,0.000493695,0.000493695
74,3859.55,1.43797,0.59685,1.05934,0.91249,0.85568,0.88943,0.48618,1.5796,0.68527,1.07263,0.00049352,0.00049352,0.00049352
75,3911,1.39533,0.59626,1.06145,0.9116,0.90205,0.93787,0.52222,1.55088,0.65982,1.0715,0.000493342,0.000493342,0.000493342
76,3962.13,1.43881,0.61165,1.06247,0.90996,0.85927,0.87601,0.49629,1.50211,0.67003,1.05106,0.000493162,0.000493162,0.000493162
77,4013.48,1.41203,0.60289,1.04735,0.90592,0.85471,0.87135,0.49033,1.54272,0.66634,1.06641,0.000492979,0.000492979,0.000492979
78,4064.79,1.40264,0.58934,1.06372,0.89413,0.70611,0.73054,0.39304,1.56354,0.69861,1.0635,0.000492794,0.000492794,0.000492794
79,4116.07,1.42034,0.59623,1.07043,0.91091,0.81938,0.86226,0.48866,1.51264,0.68466,1.0518,0.000492606,0.000492606,0.000492606
80,4167.29,1.41121,0.60107,1.06066,0.91107,0.85946,0.87656,0.48593,1.52243,0.66502,1.05225,0.000492417,0.000492417,0.000492417
81,4218.7,1.41032,0.60193,1.06278,0.90011,0.82839,0.86715,0.47805,1.58267,0.66521,1.07265,0.000492224,0.000492224,0.000492224
82,4270.04,1.36831,0.59604,1.04448,0.88995,0.87282,0.91581,0.52054,1.50712,0.65771,1.0531,0.00049203,0.00049203,0.00049203
83,4321.26,1.40938,0.58893,1.06338,0.93734,0.84366,0.8841,0.4893,1.55769,0.68049,1.06548,0.000491833,0.000491833,0.000491833
84,4372.54,1.39542,0.59262,1.06829,0.92576,0.88754,0.92809,0.5223,1.52896,0.68763,1.05634,0.000491634,0.000491634,0.000491634
85,4423.93,1.37077,0.59169,1.05873,0.90579,0.86718,0.89149,0.50868,1.48275,0.64431,1.04682,0.000491432,0.000491432,0.000491432
86,4475.24,1.37972,0.57938,1.04964,0.92227,0.85001,0.8807,0.49917,1.48948,0.62478,1.04612,0.000491228,0.000491228,0.000491228
87,4526.61,1.36169,0.56943,1.04045,0.94273,0.88375,0.92384,0.52169,1.48602,0.62015,1.04613,0.000491022,0.000491022,0.000491022
88,4577.96,1.39689,0.58272,1.03905,0.89885,0.85936,0.88327,0.4963,1.49481,0.63616,1.0455,0.000490813,0.000490813,0.000490813
89,4629.39,1.37698,0.56695,1.04568,0.91283,0.84692,0.86193,0.49301,1.47487,0.63132,1.04125,0.000490602,0.000490602,0.000490602
90,4680.81,1.39149,0.56903,1.05519,0.9055,0.84004,0.85244,0.48376,1.4915,0.64032,1.04892,0.000490388,0.000490388,0.000490388
91,4732.2,1.35753,0.55788,1.03906,0.93405,0.83444,0.87027,0.50183,1.47027,0.62861,1.04088,0.000490173,0.000490173,0.000490173
92,4783.4,1.36427,0.55802,1.03069,0.94162,0.88798,0.92064,0.52726,1.49663,0.6366,1.04683,0.000489955,0.000489955,0.000489955
93,4834.84,1.35876,0.5588,1.03042,0.90697,0.70913,0.76055,0.42359,1.50738,0.66175,1.05146,0.000489734,0.000489734,0.000489734
94,4886.26,1.35061,0.56296,1.04499,0.92158,0.79134,0.82113,0.46841,1.47431,0.6329,1.03879,0.000489511,0.000489511,0.000489511
95,4937.74,1.37381,0.56131,1.03264,0.83081,0.90412,0.88556,0.503,1.48209,0.64613,1.04328,0.000489286,0.000489286,0.000489286
96,4989.2,1.37443,0.56877,1.03848,0.9282,0.88019,0.90292,0.51766,1.46467,0.63599,1.03472,0.000489059,0.000489059,0.000489059
97,5040.63,1.40965,0.58285,1.0352,0.93311,0.78759,0.8203,0.46814,1.47507,0.65087,1.03921,0.000488829,0.000488829,0.000488829
98,5092.02,1.37847,0.57013,1.03822,0.90922,0.73871,0.76891,0.42787,1.49557,0.70285,1.04493,0.000488597,0.000488597,0.000488597
99,5143.18,1.36218,0.5591,1.02945,0.9125,0.85396,0.86701,0.47805,1.52506,0.6462,1.05195,0.000488362,0.000488362,0.000488362
100,5194.28,1.37767,0.5594,1.02886,0.9293,0.78031,0.81995,0.45181,1.55371,0.65302,1.06345,0.000488126,0.000488126,0.000488126
101,5245.47,1.35008,0.55893,1.03476,0.9183,0.86565,0.88854,0.49939,1.51355,0.65444,1.05048,0.000487886,0.000487886,0.000487886
102,5297.06,1.35716,0.54711,1.03759,0.90225,0.82188,0.83789,0.46534,1.54477,0.6394,1.06024,0.000487645,0.000487645,0.000487645
103,5348.54,1.37468,0.57139,1.03495,0.92782,0.795,0.81255,0.4523,1.50651,0.62108,1.05121,0.000487401,0.000487401,0.000487401
104,5399.83,1.33926,0.54961,1.03441,0.92343,0.87185,0.89064,0.51034,1.46244,0.61168,1.03656,0.000487155,0.000487155,0.000487155
105,5451.32,1.33334,0.54272,1.02659,0.91711,0.85634,0.89301,0.51719,1.4698,0.62163,1.03942,0.000486907,0.000486907,0.000486907
106,5502.79,1.35669,0.55128,1.03165,0.94152,0.88273,0.91174,0.5055,1.49606,0.61352,1.04404,0.000486656,0.000486656,0.000486656
107,5554.15,1.34489,0.55325,1.031,0.92236,0.89366,0.90863,0.51215,1.51713,0.61791,1.04986,0.000486403,0.000486403,0.000486403
108,5605.68,1.36014,0.55591,1.04022,0.87645,0.77967,0.79563,0.44851,1.4701,0.63656,1.04102,0.000486148,0.000486148,0.000486148
109,5656.89,1.35932,0.54799,1.03248,0.88136,0.89878,0.92241,0.5069,1.5229,0.63444,1.05334,0.00048589,0.00048589,0.00048589
110,5708.29,1.32929,0.54305,1.02232,0.91911,0.87337,0.90267,0.51527,1.48343,0.61014,1.04336,0.00048563,0.00048563,0.00048563
111,5759.69,1.34398,0.54108,1.01794,0.89497,0.79345,0.81864,0.44612,1.55369,0.65504,1.06604,0.000485368,0.000485368,0.000485368
112,5811.12,1.3723,0.55618,1.01861,0.90739,0.8105,0.82361,0.45276,1.52477,0.64877,1.05528,0.000485103,0.000485103,0.000485103
113,5862.44,1.35414,0.54359,1.03136,0.83011,0.71691,0.72917,0.4005,1.48688,0.69572,1.04161,0.000484837,0.000484837,0.000484837
114,5913.78,1.34533,0.54283,1.02954,0.91894,0.79801,0.82537,0.46634,1.5053,0.64149,1.05218,0.000484568,0.000484568,0.000484568
115,5964.96,1.35358,0.54564,1.02243,0.91923,0.75527,0.79087,0.43207,1.53761,0.66998,1.05757,0.000484296,0.000484296,0.000484296
116,6016.13,1.32401,0.53916,1.02204,0.8954,0.85312,0.87679,0.49948,1.47068,0.64151,1.03623,0.000484022,0.000484022,0.000484022
117,6067.47,1.3352,0.53747,1.03738,0.86323,0.83197,0.85337,0.48195,1.49226,0.65338,1.04819,0.000483746,0.000483746,0.000483746
118,6118.89,1.35905,0.54517,1.03172,0.87496,0.79396,0.80884,0.45387,1.52801,0.68525,1.05765,0.000483468,0.000483468,0.000483468
119,6170.36,1.3386,0.54216,1.02745,0.90958,0.88904,0.91225,0.50089,1.52386,0.62507,1.05189,0.000483188,0.000483188,0.000483188
120,6221.71,1.35256,0.54563,1.03343,0.92927,0.80522,0.82762,0.46235,1.48052,0.61847,1.04221,0.000482905,0.000482905,0.000482905
121,6273.15,1.34716,0.53697,1.03371,0.92105,0.84739,0.86568,0.4833,1.53011,0.63245,1.05701,0.00048262,0.00048262,0.00048262
122,6324.46,1.31501,0.53804,1.01918,0.92518,0.89045,0.91498,0.53183,1.47801,0.6282,1.04279,0.000482332,0.000482332,0.000482332
123,6376.2,1.32565,0.52854,1.03487,0.91682,0.81423,0.83218,0.48275,1.46575,0.61518,1.03908,0.000482043,0.000482043,0.000482043
124,6427.4,1.3065,0.52842,1.03875,0.91162,0.8218,0.84791,0.4842,1.4852,0.60695,1.04303,0.000481751,0.000481751,0.000481751
125,6478.84,1.30374,0.52421,1.02243,0.91092,0.82068,0.83758,0.47815,1.4662,0.61785,1.03452,0.000481457,0.000481457,0.000481457
126,6530.25,1.30552,0.53284,1.01459,0.91613,0.74838,0.7701,0.42522,1.5305,0.63828,1.05549,0.00048116,0.00048116,0.00048116
127,6581.57,1.30291,0.5215,1.02628,0.92037,0.74491,0.78189,0.43542,1.50761,0.64696,1.04745,0.000480862,0.000480862,0.000480862
128,6633.18,1.34536,0.54499,1.01383,0.89015,0.79197,0.8341,0.47554,1.48912,0.63132,1.04368,0.000480561,0.000480561,0.000480561
129,6684.64,1.3024,0.53311,1.01858,0.92436,0.8782,0.91127,0.51524,1.49415,0.60825,1.04989,0.000480257,0.000480257,0.000480257
130,6736.1,1.32746,0.53338,1.01417,0.90197,0.82442,0.83809,0.47347,1.49544,0.62243,1.05024,0.000479952,0.000479952,0.000479952
131,6787.25,1.29488,0.52242,1.00736,0.91281,0.85572,0.89122,0.50074,1.5314,0.66228,1.05631,0.000479644,0.000479644,0.000479644
132,6838.62,1.30137,0.52775,1.01707,0.92827,0.81977,0.85629,0.48165,1.49874,0.63767,1.0463,0.000479334,0.000479334,0.000479334
133,6889.89,1.30445,0.52266,1.01642,0.92589,0.86525,0.90838,0.50488,1.51105,0.62697,1.04882,0.000479022,0.000479022,0.000479022
134,6941.14,1.31425,0.52847,1.01796,0.93826,0.87287,0.92393,0.52815,1.50931,0.60616,1.05332,0.000478708,0.000478708,0.000478708
135,6992.44,1.32326,0.53056,1.0123,0.92292,0.80595,0.83889,0.47444,1.53385,0.63889,1.05837,0.000478391,0.000478391,0.000478391
136,7043.79,1.30028,0.52118,1.0123,0.90703,0.80123,0.82626,0.4529,1.55169,0.64196,1.06666,0.000478072,0.000478072,0.000478072
137,7095.15,1.30873,0.52553,1.02291,0.92608,0.75991,0.79486,0.4463,1.51555,0.62117,1.05165,0.000477751,0.000477751,0.000477751
138,7146.48,1.3109,0.52221,1.02272,0.92206,0.83248,0.8685,0.49395,1.53692,0.63969,1.05801,0.000477428,0.000477428,0.000477428
139,7197.85,1.29463,0.5218,1.01847,0.92433,0.89847,0.94307,0.53792,1.53372,0.64664,1.05552,0.000477102,0.000477102,0.000477102
140,7249.47,1.28039,0.51642,1.01299,0.94416,0.8494,0.89131,0.51211,1.51412,0.62372,1.05089,0.000476775,0.000476775,0.000476775
141,7300.76,1.30896,0.53127,1.0158,0.92951,0.82126,0.8593,0.49028,1.52122,0.6285,1.05289,0.000476445,0.000476445,0.000476445
142,7352.11,1.30721,0.52268,1.01779,0.9419,0.84311,0.8727,0.48677,1.58328,0.64165,1.07305,0.000476113,0.000476113,0.000476113
143,7403.6,1.32633,0.52319,1.02491,0.9216,0.91347,0.92091,0.51656,1.50057,0.62033,1.04609,0.000475778,0.000475778,0.000475778
144,7455.02,1.31414,0.52899,1.02824,0.94342,0.812,0.83163,0.46958,1.50538,0.59413,1.05275,0.000475442,0.000475442,0.000475442
145,7506.26,1.31931,0.53001,1.02312,0.93371,0.73869,0.7481,0.40782,1.54108,0.63587,1.0631,0.000475103,0.000475103,0.000475103
146,7557.62,1.30691,0.52266,1.01734,0.94608,0.89792,0.91584,0.51622,1.52856,0.58906,1.05853,0.000474762,0.000474762,0.000474762
147,7608.81,1.31407,0.5219,1.01352,0.92524,0.84654,0.87856,0.49263,1.54064,0.61465,1.0657,0.000474419,0.000474419,0.000474419
148,7660.1,1.28042,0.51282,1.00848,0.93445,0.88861,0.90968,0.52097,1.45791,0.58621,1.03561,0.000474073,0.000474073,0.000474073
149,7712.14,1.27776,0.5056,1.00011,0.93811,0.89125,0.92664,0.52541,1.52099,0.59615,1.05152,0.000473726,0.000473726,0.000473726
150,7763.44,1.27859,0.51317,1.01396,0.94353,0.86435,0.89581,0.50698,1.50873,0.59217,1.05115,0.000473376,0.000473376,0.000473376
151,7814.81,1.25667,0.50279,0.99985,0.93709,0.85801,0.8776,0.48662,1.52489,0.61445,1.05274,0.000473024,0.000473024,0.000473024
152,7866.44,1.27255,0.50854,1.01435,0.9354,0.85164,0.87591,0.49447,1.4959,0.60083,1.04622,0.00047267,0.00047267,0.00047267
153,7917.84,1.24816,0.49883,0.99697,0.95134,0.91433,0.9455,0.54209,1.506,0.58913,1.05016,0.000472314,0.000472314,0.000472314
154,7969.71,1.28854,0.5084,1.00363,0.93767,0.86852,0.90313,0.50959,1.50759,0.61485,1.04745,0.000471955,0.000471955,0.000471955
155,8021.45,1.28723,0.51106,1.0136,0.94132,0.8595,0.90287,0.50392,1.54074,0.60396,1.06033,0.000471595,0.000471595,0.000471595
156,8072.71,1.26684,0.50186,1.00392,0.93133,0.87445,0.90675,0.51055,1.51146,0.61748,1.05135,0.000471232,0.000471232,0.000471232
157,8124.1,1.23929,0.49831,0.98502,0.93056,0.78024,0.81948,0.45551,1.52228,0.60762,1.05286,0.000470867,0.000470867,0.000470867
158,8175.32,1.25001,0.50308,0.99585,0.9526,0.85641,0.8968,0.50009,1.52049,0.59236,1.05613,0.0004705,0.0004705,0.0004705
159,8226.6,1.25203,0.49563,1.01015,0.93888,0.81109,0.8364,0.46329,1.54043,0.60246,1.0627,0.000470131,0.000470131,0.000470131
160,8277.93,1.25821,0.49888,0.99149,0.94485,0.77071,0.80398,0.44333,1.52474,0.60825,1.05787,0.000469759,0.000469759,0.000469759
161,8329.32,1.25867,0.49663,1.00254,0.93247,0.77198,0.8006,0.44725,1.50577,0.60958,1.04789,0.000469386,0.000469386,0.000469386
162,8380.72,1.25762,0.49714,1.0074,0.94424,0.8849,0.91328,0.52801,1.48229,0.60224,1.04061,0.00046901,0.00046901,0.00046901
163,8431.98,1.24133,0.49388,0.99836,0.91717,0.81803,0.83871,0.46051,1.53527,0.63218,1.05828,0.000468632,0.000468632,0.000468632
164,8483.4,1.23869,0.5129,0.98908,0.90832,0.80288,0.8286,0.46229,1.51832,0.6564,1.04975,0.000468253,0.000468253,0.000468253
165,8534.8,1.22608,0.495,0.99735,0.91416,0.74431,0.76312,0.42138,1.52537,0.65771,1.05916,0.00046787,0.00046787,0.00046787
166,8585.98,1.25321,0.50302,1.004,0.9294,0.81951,0.84553,0.46282,1.56041,0.64674,1.06509,0.000467486,0.000467486,0.000467486
167,8637.64,1.2577,0.50066,1.00197,0.92809,0.83074,0.85253,0.47913,1.53112,0.62677,1.05843,0.0004671,0.0004671,0.0004671
168,8689.04,1.2471,0.49576,0.99368,0.93357,0.88846,0.91248,0.51776,1.52351,0.61755,1.05348,0.000466712,0.000466712,0.000466712
169,8740.44,1.24332,0.49442,0.99822,0.94056,0.76374,0.78796,0.43753,1.51986,0.61732,1.05892,0.000466321,0.000466321,0.000466321
170,8791.75,1.25887,0.4925,0.99648,0.91877,0.79381,0.82006,0.44374,1.56721,0.64518,1.07144,0.000465928,0.000465928,0.000465928
171,8843.15,1.26606,0.5004,1.01002,0.92633,0.83189,0.85132,0.47651,1.50914,0.59742,1.0508,0.000465534,0.000465534,0.000465534
172,8894.34,1.22529,0.48678,0.9969,0.94892,0.8289,0.86344,0.48636,1.53321,0.60737,1.05895,0.000465137,0.000465137,0.000465137
173,8945.68,1.214,0.4875,0.99415,0.93814,0.76218,0.79517,0.44531,1.51185,0.63682,1.05527,0.000464738,0.000464738,0.000464738
174,8997.11,1.21698,0.48363,0.9988,0.93268,0.80188,0.82221,0.45605,1.53333,0.64273,1.06008,0.000464337,0.000464337,0.000464337
175,9048.41,1.24831,0.50627,1.00131,0.92636,0.83159,0.8526,0.47616,1.52408,0.61624,1.05658,0.000463934,0.000463934,0.000463934
176,9099.7,1.23717,0.49044,0.99423,0.93799,0.82597,0.84397,0.4735,1.5078,0.62122,1.05244,0.000463528,0.000463528,0.000463528
177,9151.14,1.26263,0.49531,1.00053,0.94575,0.81305,0.83444,0.46745,1.51484,0.61695,1.05143,0.000463121,0.000463121,0.000463121
178,9202.52,1.2412,0.50105,1.00772,0.93267,0.88859,0.93067,0.52941,1.51423,0.61511,1.05557,0.000462712,0.000462712,0.000462712
179,9253.82,1.25739,0.50398,0.97966,0.92989,0.85987,0.88913,0.51209,1.4941,0.59366,1.04931,0.0004623,0.0004623,0.0004623
180,9305.16,1.2269,0.50331,0.98173,0.94551,0.82544,0.86393,0.50055,1.48696,0.61063,1.04784,0.000461887,0.000461887,0.000461887
181,9356.48,1.2194,0.49555,0.98595,0.94907,0.9384,0.95048,0.54096,1.51377,0.6187,1.05134,0.000461471,0.000461471,0.000461471
182,9407.84,1.21872,0.49218,0.98428,0.95118,0.87657,0.91007,0.51705,1.50254,0.60095,1.05364,0.000461054,0.000461054,0.000461054
183,9459.28,1.22731,0.48565,0.99092,0.93756,0.82087,0.84727,0.47686,1.5025,0.63092,1.0507,0.000460634,0.000460634,0.000460634
184,9510.72,1.25005,0.5021,0.98395,0.94577,0.81028,0.83869,0.46848,1.51583,0.60861,1.05352,0.000460212,0.000460212,0.000460212
