epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1527.92,1.66535,3.01271,1.27007,0.8031,0.42241,0.42476,0.1217,1.78489,2.19143,1.20238,0.000496315,0.000496315,0.000496315
57,1552.93,1.7442,2.42615,1.278,0.59605,0.2216,0.1624,0.03093,2.36218,2.76138,1.51891,0.00049618,0.00049618,0.00049618
58,1580.51,1.63984,2.32672,1.2861,0.74165,0.35975,0.32539,0.0701,2.0471,2.42205,1.32604,0.000496042,0.000496042,0.000496042
59,1606.3,1.63168,2.9413,1.2825,0.45903,0.40662,0.31688,0.06829,2.07544,2.39887,1.3507,0.000495903,0.000495903,0.000495903
60,1631.48,1.71195,2.31017,1.23013,0.43676,0.44691,0.34093,0.07822,2.04003,2.42805,1.32857,0.000495761,0.000495761,0.000495761
61,1656.5,1.62251,2.29536,1.27255,0.72456,0.32824,0.30197,0.0691,2.06562,2.5462,1.33956,0.000495616,0.000495616,0.000495616
62,1692.79,1.6021,2.53233,1.23895,0.75967,0.39793,0.37015,0.09063,2.02781,2.34805,1.31793,0.000495469,0.000495469,0.000495469
63,1719.62,1.64975,2.3027,1.25878,0.78376,0.36548,0.35319,0.09049,1.95193,2.46002,1.30251,0.00049532,0.00049532,0.00049532
64,1747.44,1.63579,2.32504,1.26237,0.7653,0.40152,0.37762,0.09085,1.97422,2.33629,1.30975,0.000495168,0.000495168,0.000495168
65,1774.07,1.61845,2.28201,1.28484,0.72304,0.32494,0.2697,0.05136,2.1293,2.49241,1.37903,0.000495014,0.000495014,0.000495014
66,1798.96,1.61087,2.31367,1.28315,0.7235,0.42615,0.39177,0.09228,2.04457,2.51429,1.33687,0.000494858,0.000494858,0.000494858
67,1833.06,1.64694,2.2534,1.25876,0.80474,0.43188,0.43682,0.118,1.87223,2.19555,1.25172,0.000494699,0.000494699,0.000494699
68,1857.86,1.60646,2.24498,1.2633,0.58008,0.49626,0.46711,0.12861,1.81918,2.15998,1.23969,0.000494538,0.000494538,0.000494538
69,1888.43,1.65095,2.19915,1.21959,0.52442,0.45718,0.41019,0.11252,1.86289,2.23508,1.22013,0.000494374,0.000494374,0.000494374
70,1913.44,1.60479,2.22308,1.23543,0.70571,0.4311,0.40613,0.09112,2.03656,2.3353,1.331,0.000494208,0.000494208,0.000494208
71,1949.51,1.62561,2.25281,1.23016,0.76585,0.42457,0.41118,0.09931,1.9364,2.26666,1.27628,0.000494039,0.000494039,0.000494039
72,1995.9,1.55608,2.19026,1.24222,0.7924,0.36036,0.34403,0.07647,2.03055,2.36295,1.34322,0.000493869,0.000493869,0.000493869
73,2020.89,1.60827,2.16368,1.20781,0.59923,0.48395,0.46404,0.12688,1.76523,2.22138,1.17892,0.000493695,0.000493695,0.000493695
74,2045.97,1.64328,2.14299,1.22837,0.53217,0.39047,0.31178,0.06171,2.15341,2.33074,1.37915,0.00049352,0.00049352,0.00049352
75,2070.91,1.59375,2.12339,1.23958,0.78965,0.39003,0.3682,0.08432,2.00974,2.30997,1.32378,0.000493342,0.000493342,0.000493342
76,2095.83,1.56408,2.17151,1.24938,0.70365,0.31412,0.25224,0.04628,2.20689,2.59436,1.42466,0.000493162,0.000493162,0.000493162
77,2120.86,1.60374,2.19051,1.23688,0.7645,0.3988,0.36899,0.07375,2.06997,2.36207,1.33135,0.000492979,0.000492979,0.000492979
78,2145.85,1.5779,2.11542,1.21943,0.75129,0.34442,0.32859,0.06556,2.125,2.48108,1.37173,0.000492794,0.000492794,0.000492794
79,2170.65,1.57734,2.13714,1.20507,0.56965,0.48624,0.43281,0.10865,1.90251,2.17394,1.26749,0.000492606,0.000492606,0.000492606
80,2195.61,1.59007,2.1211,1.22947,0.80705,0.42062,0.42387,0.09343,2.04311,2.32526,1.34258,0.000492417,0.000492417,0.000492417
81,2220.52,1.62898,2.16391,1.21817,0.56115,0.57393,0.47553,0.11048,1.93877,2.19509,1.27949,0.000492224,0.000492224,0.000492224
82,2245.45,1.54819,2.13264,1.22098,0.62009,0.63036,0.55446,0.12863,1.91658,2.41789,1.25094,0.00049203,0.00049203,0.00049203
83,2270.13,1.52682,2.1291,1.24336,0.6894,0.6301,0.59462,0.15722,1.91167,2.185,1.2508,0.000491833,0.000491833,0.000491833
84,2295.47,1.4973,2.05762,1.25637,0.59393,0.42108,0.36968,0.07757,2.06068,2.32684,1.34656,0.000491634,0.000491634,0.000491634
85,2320.29,1.60987,2.17885,1.21001,0.7738,0.40077,0.3999,0.09348,2.04316,2.2933,1.34935,0.000491432,0.000491432,0.000491432
86,2348.27,1.60178,2.11259,1.21938,0.53773,0.51084,0.41049,0.09153,2.01573,2.28008,1.31611,0.000491228,0.000491228,0.000491228
87,2373.17,1.51222,2.05696,1.22297,0.63401,0.63042,0.51208,0.11103,2.10139,2.25246,1.37513,0.000491022,0.000491022,0.000491022
88,2403.07,1.49715,2.03068,1.20555,0.67391,0.66311,0.60756,0.17796,1.82154,2.19905,1.21389,0.000490813,0.000490813,0.000490813
89,2428.37,1.53328,1.9805,1.20455,0.61342,0.4631,0.42982,0.11394,1.82689,2.19031,1.22602,0.000490602,0.000490602,0.000490602
90,2453.28,1.52627,2.08812,1.21135,0.77608,0.38381,0.36711,0.07527,2.13248,2.27262,1.40009,0.000490388,0.000490388,0.000490388
91,2478.09,1.53777,2.06777,1.23247,0.80854,0.42481,0.42686,0.11285,1.75817,2.11995,1.17986,0.000490173,0.000490173,0.000490173
92,2502.92,1.54717,2.23916,1.20464,0.51075,0.43562,0.33649,0.06004,2.18223,2.54277,1.41173,0.000489955,0.000489955,0.000489955
93,2527.68,1.52141,2.04038,1.23,0.55252,0.53956,0.46209,0.09939,2.02334,2.21892,1.29467,0.000489734,0.000489734,0.000489734
94,2552.44,1.48154,2.42348,1.20349,0.68127,0.44037,0.4519,0.10728,1.89219,2.21576,1.25073,0.000489511,0.000489511,0.000489511
95,2577.37,1.50396,2.23143,1.16176,0.78274,0.39619,0.37824,0.07597,2.04139,2.25948,1.33305,0.000489286,0.000489286,0.000489286
96,2602.2,1.50967,2.10419,1.23776,0.56922,0.45241,0.40648,0.08724,1.99213,2.30092,1.31157,0.000489059,0.000489059,0.000489059
97,2627.07,1.51998,2.03294,1.20822,0.60445,0.50452,0.47571,0.11027,1.94066,2.18231,1.26891,0.000488829,0.000488829,0.000488829
98,2651.83,1.52456,2.02383,1.20422,0.6303,0.56433,0.53949,0.15304,1.71573,2.1065,1.16056,0.000488597,0.000488597,0.000488597
99,2676.82,1.59263,2.09214,1.20798,0.62474,0.42834,0.4158,0.0908,2.04074,2.27584,1.35673,0.000488362,0.000488362,0.000488362
100,2701.81,1.53866,1.98256,1.18964,0.49609,0.47579,0.37206,0.07142,2.18483,2.35662,1.40912,0.000488126,0.000488126,0.000488126
101,2736.66,1.48245,1.96344,1.20429,0.64727,0.51178,0.52511,0.16097,1.65601,2.05765,1.14735,0.000487886,0.000487886,0.000487886
102,2761.91,1.50682,2.04208,1.23288,0.67007,0.68841,0.63191,0.1981,1.73526,2.0364,1.19086,0.000487645,0.000487645,0.000487645
103,2787.25,1.4935,1.98074,1.19738,0.66897,0.67641,0.5994,0.1498,1.87594,2.09083,1.24495,0.000487401,0.000487401,0.000487401
104,2812.32,1.48125,1.9964,1.19293,0.57794,0.5576,0.51368,0.14679,1.7635,2.11892,1.19191,0.000487155,0.000487155,0.000487155
105,2837.1,1.44104,1.92743,1.23475,0.47255,0.48872,0.39072,0.07349,2.16038,2.25549,1.38573,0.000486907,0.000486907,0.000486907
106,2862.04,1.44247,1.95736,1.19897,0.55772,0.52766,0.41014,0.08234,2.12039,2.38501,1.37854,0.000486656,0.000486656,0.000486656
107,2889.62,1.57404,2.11451,1.18231,0.64405,0.65053,0.56408,0.1369,1.84243,2.22318,1.20726,0.000486403,0.000486403,0.000486403
108,2914.6,1.48696,1.96123,1.19967,0.83984,0.46301,0.49737,0.12079,1.9313,2.19152,1.2921,0.000486148,0.000486148,0.000486148
109,2940.88,1.45263,1.91594,1.18992,0.74128,0.33199,0.27854,0.0488,2.22879,2.37783,1.45638,0.00048589,0.00048589,0.00048589
110,2965.77,1.51568,2.06527,1.22465,0.60312,0.55603,0.52076,0.15404,1.65433,2.00325,1.13203,0.00048563,0.00048563,0.00048563
111,2990.69,1.50148,1.93593,1.20898,0.60463,0.53434,0.44907,0.09878,2.02103,2.25101,1.33117,0.000485368,0.000485368,0.000485368
112,3015.61,1.53518,1.98412,1.19916,0.492,0.56021,0.48071,0.1171,1.91125,2.09397,1.26081,0.000485103,0.000485103,0.000485103
113,3040.67,1.43269,1.95943,1.20599,0.60122,0.40694,0.33697,0.06381,2.14778,2.3794,1.37472,0.000484837,0.000484837,0.000484837
114,3065.76,1.49857,1.96221,1.18718,0.61859,0.54521,0.50299,0.12197,1.90614,2.04969,1.25607,0.000484568,0.000484568,0.000484568
115,3090.7,1.43084,1.86939,1.16609,0.64245,0.55662,0.48522,0.1057,1.93415,2.21565,1.27305,0.000484296,0.000484296,0.000484296
116,3116.18,1.47833,1.91034,1.18384,0.58096,0.54625,0.43741,0.08734,2.0825,2.27249,1.33583,0.000484022,0.000484022,0.000484022
117,3141.53,1.49122,1.95006,1.16599,0.66592,0.57366,0.55823,0.17707,1.63214,1.96173,1.12789,0.000483746,0.000483746,0.000483746
118,3166.65,1.47781,1.92232,1.16672,0.60133,0.5432,0.48797,0.11046,1.93455,2.1842,1.25682,0.000483468,0.000483468,0.000483468
119,3192.43,1.47189,1.88363,1.15572,0.58355,0.52035,0.43455,0.08838,2.1112,2.35069,1.3545,0.000483188,0.000483188,0.000483188
120,3218.16,1.48813,1.99207,1.16966,0.63786,0.68839,0.57534,0.16372,1.82182,2.05571,1.22016,0.000482905,0.000482905,0.000482905
121,3243.21,1.47325,1.8589,1.17046,0.6771,0.63676,0.58322,0.1582,1.87852,2.05489,1.24775,0.00048262,0.00048262,0.00048262
122,3275.64,1.45033,1.8699,1.18279,0.79251,0.49175,0.50703,0.12814,1.8033,2.09466,1.19213,0.000482332,0.000482332,0.000482332
123,3306.77,1.42335,2.01313,1.18348,0.71162,0.68245,0.63258,0.16896,1.93852,2.08763,1.27658,0.000482043,0.000482043,0.000482043
124,3331.74,1.47462,1.91615,1.19326,0.63297,0.65652,0.53978,0.12703,1.94828,2.06874,1.29096,0.000481751,0.000481751,0.000481751
125,3363.98,1.47117,1.9299,1.19196,0.61213,0.61431,0.50531,0.11517,1.927,2.19277,1.25439,0.000481457,0.000481457,0.000481457
126,3395.18,1.45688,1.9536,1.1897,0.72704,0.51664,0.50429,0.11925,1.91708,2.14564,1.24493,0.00048116,0.00048116,0.00048116
127,3426.18,1.3955,1.81813,1.16772,0.67192,0.55929,0.52279,0.12036,1.96436,2.25519,1.26213,0.000480862,0.000480862,0.000480862
128,3451.45,1.44767,1.8215,1.15335,0.71053,0.72099,0.63731,0.18552,1.75358,1.96594,1.17754,0.000480561,0.000480561,0.000480561
129,3476.41,1.42489,1.9593,1.13849,0.47835,0.41191,0.30393,0.05325,2.22785,2.27348,1.42424,0.000480257,0.000480257,0.000480257
130,3509.33,1.46704,1.91098,1.20164,0.81499,0.55088,0.57328,0.17657,1.65682,2.02933,1.14271,0.000479952,0.000479952,0.000479952
131,3534.18,1.46454,1.87983,1.16882,0.63613,0.54484,0.4859,0.09603,2.01699,2.14659,1.30971,0.000479644,0.000479644,0.000479644
132,3559.15,1.43756,1.84044,1.16243,0.60132,0.53196,0.4945,0.11114,1.93481,2.1249,1.26737,0.000479334,0.000479334,0.000479334
133,3584.29,1.39409,1.90533,1.15503,0.66664,0.603,0.58224,0.1457,1.79774,2.03742,1.18707,0.000479022,0.000479022,0.000479022
134,3609.15,1.4008,1.81413,1.1659,0.71645,0.67255,0.63285,0.17075,1.88035,2.11113,1.23753,0.000478708,0.000478708,0.000478708
135,3637.07,1.42391,1.82392,1.15573,0.66969,0.65173,0.62659,0.20533,1.7702,2.02443,1.19298,0.000478391,0.000478391,0.000478391
136,3671.11,1.42068,1.83736,1.16664,0.6191,0.57316,0.49939,0.10179,2.0716,2.1346,1.33399,0.000478072,0.000478072,0.000478072
137,3696.13,1.42238,1.8362,1.17324,0.67993,0.68807,0.6546,0.20428,1.71201,1.99697,1.17251,0.000477751,0.000477751,0.000477751
138,3721.3,1.45057,1.95253,1.15828,0.64078,0.67378,0.55875,0.12797,1.89787,2.07373,1.22983,0.000477428,0.000477428,0.000477428
139,3746.21,1.53713,2.10218,1.18073,0.54419,0.64612,0.58002,0.1903,1.59888,1.92726,1.11865,0.000477102,0.000477102,0.000477102
140,3771.26,1.44219,1.8294,1.15268,0.6821,0.56812,0.54215,0.13246,1.95688,2.07529,1.29218,0.000476775,0.000476775,0.000476775
141,3796.19,1.43344,1.80062,1.16842,0.67894,0.63444,0.57313,0.14473,1.95772,2.10264,1.26788,0.000476445,0.000476445,0.000476445
142,3821.12,1.36312,1.93582,1.18475,0.64603,0.65925,0.53046,0.11823,2.11992,2.19564,1.38117,0.000476113,0.000476113,0.000476113
143,3846.04,1.41289,1.79614,1.14847,0.7156,0.65685,0.6098,0.15595,1.86862,2.04145,1.21782,0.000475778,0.000475778,0.000475778
144,3870.96,1.42544,1.84212,1.15286,0.83841,0.47425,0.48478,0.11155,1.85878,2.04124,1.21644,0.000475442,0.000475442,0.000475442
145,3896.06,1.46358,1.8182,1.15264,0.73875,0.65941,0.61973,0.16455,1.94815,2.06771,1.27341,0.000475103,0.000475103,0.000475103
146,3920.8,1.40071,1.77651,1.15652,0.76016,0.59693,0.61151,0.16257,1.90339,2.1052,1.25082,0.000474762,0.000474762,0.000474762
147,3945.74,1.47111,1.97738,1.14444,0.69949,0.69964,0.64441,0.16225,1.90594,2.16816,1.25202,0.000474419,0.000474419,0.000474419
148,3970.83,1.44252,1.83942,1.17186,0.8256,0.48532,0.49617,0.11987,1.8602,2.11142,1.22315,0.000474073,0.000474073,0.000474073
149,3995.73,1.45811,1.82336,1.14977,0.69098,0.66072,0.58356,0.15467,1.82623,2.04461,1.21276,0.000473726,0.000473726,0.000473726
150,4020.71,1.40786,1.79751,1.17913,0.64616,0.61976,0.51393,0.115,1.95952,2.08148,1.26916,0.000473376,0.000473376,0.000473376
151,4051.83,1.43631,1.81047,1.14829,0.69597,0.65104,0.5835,0.15201,1.83701,2.03857,1.20543,0.000473024,0.000473024,0.000473024
152,4077.19,1.42661,1.80939,1.15133,0.68724,0.59674,0.56719,0.13173,1.9079,2.03553,1.25234,0.00047267,0.00047267,0.00047267
153,4102.63,1.46622,1.7978,1.16172,0.70206,0.7139,0.62495,0.15023,1.91992,2.02973,1.25448,0.000472314,0.000472314,0.000472314
154,4127.81,1.44129,1.79548,1.14185,0.61548,0.55375,0.49455,0.10882,1.99453,2.15564,1.29708,0.000471955,0.000471955,0.000471955
155,4152.73,1.37561,1.73712,1.13536,0.66808,0.66163,0.60211,0.14529,1.84517,2.0554,1.21,0.000471595,0.000471595,0.000471595
156,4179.43,1.3484,1.75322,1.14766,0.65583,0.66913,0.56791,0.11143,2.07414,2.16829,1.35349,0.000471232,0.000471232,0.000471232
157,4204.33,1.4004,1.72408,1.15394,0.76869,0.58261,0.58575,0.12885,1.97357,2.15294,1.3005,0.000470867,0.000470867,0.000470867
158,4229.1,1.41261,1.77047,1.15505,0.72124,0.69996,0.62745,0.15155,1.90603,2.15647,1.2298,0.0004705,0.0004705,0.0004705
159,4254.03,1.41492,1.78248,1.16595,0.68873,0.72045,0.62058,0.15955,1.91159,2.08297,1.24612,0.000470131,0.000470131,0.000470131
160,4278.85,1.34921,2.02201,1.1241,0.68436,0.57499,0.55989,0.161,1.69774,1.9741,1.17088,0.000469759,0.000469759,0.000469759
161,4311.92,1.42993,1.82137,1.14809,0.67745,0.64057,0.57117,0.13135,1.91643,2.02792,1.24978,0.000469386,0.000469386,0.000469386
162,4338.19,1.41343,1.80036,1.13941,0.74287,0.73119,0.69692,0.18308,1.83283,2.13949,1.19575,0.00046901,0.00046901,0.00046901
163,4363.4,1.39179,1.70274,1.12402,0.75502,0.74103,0.68099,0.17058,1.96283,2.09161,1.29287,0.000468632,0.000468632,0.000468632
164,4388.43,1.43512,1.8125,1.14013,0.66734,0.49366,0.44546,0.09629,1.99679,2.13048,1.29194,0.000468253,0.000468253,0.000468253
165,4413.51,1.39633,1.76057,1.1664,0.77284,0.73116,0.68251,0.2035,1.77228,1.92969,1.17456,0.00046787,0.00046787,0.00046787
166,4438.68,1.45102,1.78552,1.1311,0.79085,0.77006,0.73839,0.22473,1.79226,1.98437,1.22313,0.000467486,0.000467486,0.000467486
167,4463.93,1.38359,1.75515,1.16512,0.68609,0.56704,0.53559,0.12479,1.87467,2.06036,1.22946,0.0004671,0.0004671,0.0004671
168,4492.84,1.40101,1.75569,1.13051,0.68842,0.70414,0.62007,0.17853,1.82373,1.95155,1.20805,0.000466712,0.000466712,0.000466712
169,4517.98,1.43569,1.78299,1.16907,0.71852,0.72755,0.66097,0.19551,1.75671,1.95823,1.17619,0.000466321,0.000466321,0.000466321
170,4551.7,1.44635,1.74972,1.12748,0.61984,0.57585,0.46156,0.08865,2.14868,2.17325,1.37374,0.000465928,0.000465928,0.000465928
171,4581.11,1.35596,1.69753,1.14061,0.73038,0.67085,0.60159,0.14597,1.85333,2.01686,1.21045,0.000465534,0.000465534,0.000465534
172,4607.69,1.42099,1.7248,1.16255,0.78323,0.68303,0.65943,0.15633,1.8638,2.04414,1.22256,0.000465137,0.000465137,0.000465137
173,4632.66,1.37067,2.39465,1.12648,0.76176,0.73599,0.69,0.18044,1.94464,2.0362,1.26812,0.000464738,0.000464738,0.000464738
174,4657.73,1.40068,1.75435,1.18724,0.7275,0.74205,0.67126,0.1819,1.88932,2.05473,1.24808,0.000464337,0.000464337,0.000464337
175,4684.36,1.3374,1.71022,1.12269,0.65674,0.68111,0.57616,0.14519,1.93075,2.05208,1.25189,0.000463934,0.000463934,0.000463934
176,4709.76,1.37798,1.7984,1.15076,0.71281,0.66949,0.60539,0.13533,1.99069,2.05785,1.27868,0.000463528,0.000463528,0.000463528
177,4734.64,1.43545,1.73408,1.12032,0.75796,0.76568,0.70158,0.20087,1.84385,1.99358,1.20583,0.000463121,0.000463121,0.000463121
178,4759.63,1.33453,1.68227,1.12446,0.64081,0.6149,0.57122,0.14054,1.88127,1.99088,1.24511,0.000462712,0.000462712,0.000462712
179,4794.55,1.39389,1.72758,1.13457,0.65139,0.6809,0.59444,0.14392,1.93403,2.13997,1.26236,0.0004623,0.0004623,0.0004623
180,4821.26,1.39022,1.71522,1.11293,0.73667,0.65864,0.60287,0.13612,1.98438,2.0642,1.30156,0.000461887,0.000461887,0.000461887
181,4846.28,1.37108,1.73568,1.13002,0.58975,0.60787,0.54256,0.13496,1.88254,2.03204,1.25113,0.000461471,0.000461471,0.000461471
182,4875.95,1.34363,1.66205,1.14946,0.71636,0.63287,0.57471,0.15111,1.87883,2.02316,1.23964,0.000461054,0.000461054,0.000461054
183,4929.97,1.36525,1.7619,1.12545,0.67294,0.66571,0.59261,0.15535,1.87646,2.00064,1.23126,0.000460634,0.000460634,0.000460634
184,4964.12,1.37106,1.7098,1.14377,0.69124,0.66869,0.61443,0.17119,1.85525,2.01775,1.22639,0.000460212,0.000460212,0.000460212
