epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1504.83,1.50315,0.62462,0.95144,0.888,0.84863,0.89797,0.51654,1.48344,0.63498,0.91762,0.00990925,0.00990925,0.00990925
57,1531.23,1.469,0.60807,0.95797,0.89744,0.88412,0.9219,0.52624,1.50504,0.62123,0.91572,0.0099076,0.0099076,0.0099076
58,1557.64,1.48782,0.61423,0.94141,0.92811,0.90936,0.95322,0.55897,1.47865,0.62097,0.91819,0.00990595,0.00990595,0.00990595
59,1584.44,1.50054,0.62011,0.95777,0.89042,0.8148,0.8622,0.48872,1.54624,0.65532,0.92483,0.0099043,0.0099043,0.0099043
60,1611.02,1.46599,0.61584,0.94766,0.90936,0.86328,0.90393,0.51272,1.48386,0.61768,0.91444,0.00990265,0.00990265,0.00990265
61,1637.59,1.46589,0.60219,0.95321,0.91314,0.85773,0.89279,0.51774,1.47009,0.63114,0.91533,0.009901,0.009901,0.009901
62,1664.05,1.4751,0.6066,0.94716,0.9261,0.91107,0.94804,0.54949,1.50349,0.59806,0.91395,0.00989935,0.00989935,0.00989935
63,1690.56,1.44253,0.60149,0.94941,0.93318,0.91292,0.9561,0.56554,1.46494,0.58141,0.91449,0.0098977,0.0098977,0.0098977
64,1717.16,1.43499,0.59054,0.93666,0.91714,0.89853,0.94171,0.54995,1.4831,0.59678,0.91306,0.00989605,0.00989605,0.00989605
65,1743.51,1.42989,0.582,0.93205,0.89954,0.83975,0.88778,0.51308,1.48809,0.63862,0.91077,0.0098944,0.0098944,0.0098944
66,1770.33,1.48081,0.59985,0.94108,0.89016,0.83624,0.87405,0.50875,1.47481,0.64328,0.91277,0.00989275,0.00989275,0.00989275
67,1796.94,1.43483,0.59361,0.9467,0.89149,0.81549,0.87059,0.50777,1.48341,0.653,0.91461,0.0098911,0.0098911,0.0098911
68,1823.75,1.46179,0.59427,0.93089,0.88946,0.84349,0.89369,0.51986,1.47287,0.65102,0.91369,0.00988945,0.00988945,0.00988945
69,1850.75,1.4752,0.6003,0.94009,0.91658,0.8806,0.92119,0.53961,1.47128,0.60886,0.91339,0.0098878,0.0098878,0.0098878
70,1877.48,1.45654,0.59026,0.93693,0.91487,0.87832,0.92066,0.53673,1.48528,0.60903,0.91217,0.00988615,0.00988615,0.00988615
71,1904.18,1.46076,0.59364,0.95255,0.90886,0.84042,0.92136,0.53333,1.51579,0.6297,0.91875,0.0098845,0.0098845,0.0098845
72,1930.8,1.43793,0.5868,0.94645,0.91757,0.88882,0.93584,0.54759,1.48229,0.62362,0.91286,0.00988285,0.00988285,0.00988285
73,1957.08,1.40595,0.58353,0.93812,0.88612,0.87109,0.90228,0.52814,1.47365,0.63042,0.91184,0.0098812,0.0098812,0.0098812
74,1983.73,1.41888,0.57611,0.93225,0.88824,0.8589,0.90645,0.53616,1.46343,0.62686,0.90913,0.00987955,0.00987955,0.00987955
75,2010.04,1.42279,0.58388,0.94319,0.91546,0.89127,0.93953,0.55363,1.47908,0.61434,0.91414,0.0098779,0.0098779,0.0098779
76,2036.63,1.42153,0.57635,0.93935,0.8771,0.83844,0.88629,0.52287,1.42915,0.62912,0.90683,0.00987625,0.00987625,0.00987625
77,2063.06,1.39557,0.576,0.93719,0.90361,0.89176,0.93309,0.54376,1.48916,0.60901,0.91136,0.0098746,0.0098746,0.0098746
78,2089.84,1.42312,0.58478,0.9389,0.85657,0.81678,0.8587,0.49501,1.50012,0.65387,0.91479,0.00987295,0.00987295,0.00987295
79,2116.34,1.42633,0.59915,0.94555,0.9171,0.87179,0.9195,0.52225,1.5593,0.62434,0.92311,0.0098713,0.0098713,0.0098713
80,2142.78,1.40509,0.57918,0.93632,0.92404,0.8967,0.94789,0.56183,1.4659,0.58522,0.9098,0.00986965,0.00986965,0.00986965
81,2169.39,1.43683,0.59052,0.93605,0.90781,0.90565,0.94957,0.56576,1.47482,0.60154,0.91284,0.009868,0.009868,0.009868
82,2196.19,1.4253,0.5755,0.92966,0.90095,0.86337,0.91916,0.55019,1.42524,0.62073,0.90807,0.00986635,0.00986635,0.00986635
83,2222.58,1.40932,0.57149,0.93587,0.89746,0.85231,0.9101,0.53194,1.48582,0.6127,0.91445,0.0098647,0.0098647,0.0098647
84,2249.2,1.38351,0.56273,0.93593,0.93353,0.9056,0.95628,0.57223,1.4344,0.57055,0.90936,0.00986305,0.00986305,0.00986305
85,2276.12,1.40432,0.56886,0.94156,0.91944,0.93462,0.96663,0.57419,1.46876,0.57446,0.91538,0.0098614,0.0098614,0.0098614
86,2303.73,1.4007,0.55864,0.93158,0.88227,0.8158,0.85499,0.48988,1.47201,0.63621,0.9125,0.00985975,0.00985975,0.00985975
87,2330.78,1.37612,0.57535,0.93859,0.89542,0.86354,0.91862,0.53578,1.47076,0.59153,0.91014,0.0098581,0.0098581,0.0098581
88,2357.46,1.39336,0.56192,0.92856,0.85184,0.85169,0.8814,0.51391,1.46063,0.63496,0.9081,0.00985645,0.00985645,0.00985645
89,2383.93,1.37998,0.56536,0.93264,0.90733,0.87088,0.91198,0.53445,1.46033,0.60063,0.91183,0.0098548,0.0098548,0.0098548
90,2410.33,1.37277,0.56248,0.93427,0.87639,0.83324,0.86852,0.50696,1.47756,0.64235,0.90942,0.00985315,0.00985315,0.00985315
91,2437.05,1.39431,0.56935,0.93102,0.91459,0.87297,0.92127,0.53971,1.47025,0.60391,0.91339,0.0098515,0.0098515,0.0098515
92,2463.41,1.36987,0.5651,0.93319,0.91668,0.8946,0.94017,0.54294,1.50353,0.60702,0.91341,0.00984985,0.00984985,0.00984985
93,2489.95,1.42923,0.56828,0.92351,0.91006,0.84544,0.89264,0.52895,1.46924,0.61115,0.91168,0.0098482,0.0098482,0.0098482
94,2516.54,1.3904,0.56321,0.92982,0.8946,0.91048,0.93184,0.55101,1.47111,0.60329,0.91412,0.00984655,0.00984655,0.00984655
95,2542.94,1.38415,0.55353,0.92458,0.90152,0.87208,0.91264,0.54873,1.43736,0.60624,0.90843,0.0098449,0.0098449,0.0098449
96,2569.29,1.35745,0.54806,0.9221,0.91427,0.87052,0.91433,0.53955,1.47289,0.60272,0.91591,0.00984325,0.00984325,0.00984325
97,2596.01,1.38494,0.54838,0.91805,0.90789,0.86956,0.91568,0.53294,1.48274,0.60658,0.91177,0.0098416,0.0098416,0.0098416
98,2622.84,1.35587,0.54825,0.91795,0.89497,0.83872,0.88517,0.52435,1.45152,0.6386,0.90487,0.00983995,0.00983995,0.00983995
99,2649.27,1.33226,0.54309,0.92596,0.93281,0.90109,0.947,0.56154,1.47932,0.58924,0.91311,0.0098383,0.0098383,0.0098383
100,2675.47,1.37079,0.55667,0.92248,0.92109,0.90176,0.93665,0.5435,1.50266,0.59601,0.91354,0.00983665,0.00983665,0.00983665
101,2701.89,1.36043,0.55067,0.92034,0.91635,0.89811,0.93115,0.55686,1.46168,0.58727,0.90898,0.009835,0.009835,0.009835
102,2728.56,1.37116,0.55034,0.91722,0.88316,0.81522,0.85541,0.51088,1.46364,0.64252,0.90902,0.00983335,0.00983335,0.00983335
103,2755.19,1.36595,0.55354,0.91421,0.92933,0.89438,0.94283,0.5584,1.45805,0.57426,0.90689,0.0098317,0.0098317,0.0098317
104,2781.51,1.3491,0.5424,0.91476,0.92174,0.89846,0.94402,0.55187,1.50489,0.5905,0.91196,0.00983005,0.00983005,0.00983005
105,2807.92,1.35218,0.54966,0.91983,0.9195,0.89076,0.94757,0.57032,1.46969,0.58645,0.91362,0.0098284,0.0098284,0.0098284
106,2834.12,1.32143,0.53718,0.92356,0.9062,0.90079,0.94308,0.56172,1.46083,0.58259,0.90799,0.00982675,0.00982675,0.00982675
107,2862.47,1.35936,0.54918,0.90987,0.9159,0.86062,0.91669,0.545,1.46988,0.61227,0.90999,0.0098251,0.0098251,0.0098251
108,2888.8,1.34288,0.53476,0.91097,0.9187,0.87732,0.93907,0.55622,1.49105,0.59012,0.91613,0.00982345,0.00982345,0.00982345
109,2915.37,1.32971,0.53005,0.91449,0.91629,0.89455,0.93366,0.55483,1.4595,0.58621,0.91016,0.0098218,0.0098218,0.0098218
110,2942.24,1.33262,0.54372,0.91509,0.88255,0.84727,0.88934,0.52591,1.46738,0.61525,0.91046,0.00982015,0.00982015,0.00982015
111,2968.8,1.30809,0.53644,0.91465,0.91121,0.85778,0.90934,0.54012,1.46169,0.59054,0.91185,0.0098185,0.0098185,0.0098185
112,2995.61,1.32576,0.53995,0.90516,0.91779,0.864,0.91883,0.5504,1.46073,0.59355,0.91227,0.00981685,0.00981685,0.00981685
113,3022.05,1.34193,0.53955,0.90841,0.91522,0.85506,0.90032,0.53217,1.46299,0.59477,0.91079,0.0098152,0.0098152,0.0098152
114,3049.04,1.33732,0.532,0.90699,0.90655,0.86888,0.9092,0.53238,1.50599,0.59044,0.91809,0.00981355,0.00981355,0.00981355
115,3075.6,1.31406,0.52766,0.89811,0.90045,0.82445,0.8711,0.51986,1.4623,0.64369,0.9137,0.0098119,0.0098119,0.0098119
